,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
54,0,0,51,75473,75514,0,0,0,0,75514,76014,0,0,76014,76317,0,0,
55,0,1,52,76317,76368,0,0,0,0,76368,76868,0,0,0,0,76868,77704,
56,0,1,53,77704,77778,0,0,0,0,77778,78278,0,0,0,0,78278,78748,
57,0,0,54,78748,78811,0,0,0,0,78811,79311,0,0,79311,79451,0,0,
58,0,0,55,79451,79494,0,0,0,0,79494,79994,0,0,79994,80424,0,0,
59,0,0,56,80424,80475,0,0,0,0,80475,80975,0,0,80975,81894,0,0,
60,0,1,57,81894,81950,0,0,0,0,81950,82450,0,0,0,0,82450,83398,
61,3,1,58,83398,83462,0,0,0,0,83462,83962,0,0,0,0,83962,84536,
62,4,1,58,85536,88742,0,0,89174,89674,88742,89174,0,1,0,0,0,0,
62,4,1,58,89674,93885,0,0,94322,94822,93885,94322,0,1,0,0,0,0,
62,0,1,58,94822,94862,0,0,0,0,94862,95362,0,0,0,0,95362,95462,
63,0,1,59,95462,95538,0,0,0,0,95538,96038,0,0,0,0,96038,96838,
64,0,0,60,96838,96893,0,0,0,0,96893,97393,0,0,97393,97615,0,0,
65,0,1,61,97615,97658,0,0,0,0,97658,98158,0,0,0,0,98158,98869,
66,3,1,62,98869,98932,0,0,0,0,98932,99432,0,0,0,0,99432,99692,
67,0,1,62,100692,102783,0,0,0,0,102783,103283,0,0,0,0,103283,103977,
68,0,1,63,103977,104056,0,0,0,0,104056,104556,0,0,0,0,104556,104738,
69,0,0,64,104738,104813,0,0,0,0,104813,105313,0,0,105313,105379,0,0,
70,3,1,65,105379,105420,0,0,0,0,105420,105920,0,0,0,0,105920,106450,
71,4,1,65,107450,111177,0,0,111655,112155,111177,111655,0,1,0,0,0,0,
71,0,1,65,112155,112499,0,0,0,0,112499,112999,0,0,0,0,112999,114302,
72,1,0,66,114302,114374,0,0,0,0,114374,114874,0,0,114874,115113,0,0,
73,0,0,66,116113,118661,0,0,0,0,118661,119161,0,0,119161,119260,0,0,
74,0,1,67,119260,119295,0,0,0,0,119295,119795,0,0,0,0,119795,120302,
75,4,0,68,120302,120415,0,0,120840,121340,120415,120840,0,1,0,0,0,0,
75,0,0,68,121340,122255,0,0,0,0,122255,122755,0,0,122755,122853,0,0,
76,0,0,69,122853,122886,0,0,0,0,122886,123386,0,0,123386,123488,0,0,
77,0,0,70,123488,123540,0,0,0,0,123540,124040,0,0,124040,125074,0,0,
78,3,1,71,125074,125126,0,0,0,0,125126,125626,0,0,0,0,125626,126922,
79,0,1,71,127922,133886,0,0,0,0,133886,134386,0,0,0,0,134386,134593,
80,0,1,72,134593,134652,0,0,0,0,134652,135152,0,0,0,0,135152,135987,
81,0,1,73,135987,136064,0,0,0,0,136064,136564,0,0,0,0,136564,136825,
82,0,0,74,136825,136891,0,0,0,0,136891,137391,0,0,137391,137656,0,0,
83,3,1,75,137656,137706,0,0,0,0,137706,138206,0,0,0,0,138206,138954,
84,0,1,75,139954,143366,0,0,0,0,143366,143866,0,0,0,0,143866,144051,
85,0,0,76,144051,144118,0,0,0,0,144118,144618,0,0,144618,144740,0,0,
86,0,0,77,144740,144773,0,0,0,0,144773,145273,0,0,145273,145630,0,0,
87,0,1,78,145630,145678,0,0,0,0,145678,146178,0,0,0,0,146178,146935,
88,0,0,79,146935,147008,0,0,0,0,147008,147508,0,0,147508,147640,0,0,
89,0,0,80,147640,147695,0,0,0,0,147695,148195,0,0,148195,149003,0,0,
90,3,1,81,149003,149056,0,0,0,0,149056,149556,0,0,0,0,149556,150090,
91,4,1,81,151090,151398,0,0,151530,152030,151398,151530,0,1,0,0,0,0,
91,0,1,81,152030,155257,0,0,0,0,155257,155757,0,0,0,0,155757,155980,
92,0,0,82,155980,156022,0,0,0,0,156022,156522,0,0,156522,156641,0,0,
93,0,1,83,156641,156678,0,0,0,0,156678,157178,0,0,0,0,157178,157817,
94,0,0,84,157817,157873,0,0,0,0,157873,158373,0,0,158373,158468,0,0,
95,0,0,85,158468,158513,0,0,0,0,158513,159013,0,0,159013,159698,0,0,
96,3,1,86,159698,159758,0,0,0,0,159758,160258,0,0,0,0,160258,161517,
97,0,1,86,162517,167496,0,2,0,0,167496,167996,0,0,0,0,167996,168566,
98,0,1,87,168566,168620,0,0,0,0,168620,169120,0,0,0,0,169120,170270,
99,3,1,88,170270,170333,0,0,0,0,170333,170833,0,0,0,0,170833,171148,
-1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,07-Mar-2019
Time,11:46
Box Index,2
ExptType,0
SessionRecord,39

Session Title,Pure tones testing 4 vs. 1
Protocol Title,R-R JBT Pure Tones
Protocol Description,R-R JBT Tones (repeat Inc)
Analysis Ref,CS-240170
Dose Details,Index,0
No Dose
999
0
Unassigned
300
Subject Id,HO2_2
DB Ref,Testing
DB Group,-1
Day Table,Unassigned
Duration,203843
Pellet Count,220
Fluid Count,0
Air Puff Count,0
Shock Count,0
