,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
44,0,0,28,115705,116096,0,0,0,0,116096,116396,0,0,0,0,116396,116557,
45,4,0,29,116557,116784,0,0,117053,117553,116784,117053,0,1,0,0,0,0,
45,4,0,29,117553,117662,0,0,117865,118365,117662,117865,0,1,0,0,0,0,
45,2,0,29,118365,119267,0,1,0,0,119267,119567,0,0,0,0,119567,121567,
46,4,0,29,122067,122423,0,1,122538,123038,122423,122538,0,1,0,0,0,0,
46,4,0,29,123038,123325,0,1,123432,123932,123325,123432,0,1,0,0,0,0,
46,2,0,29,123932,124388,0,0,0,0,124388,124688,0,0,0,0,124688,126688,
47,0,0,29,127188,127362,0,0,0,0,127362,127662,0,0,0,0,127662,128120,
48,0,0,30,128120,128263,0,0,0,0,128263,128563,0,0,0,0,128563,128853,
49,4,0,31,128853,128958,0,0,129209,129709,128958,129209,0,1,0,0,0,0,
49,4,0,31,129709,129796,0,0,130005,130505,129796,130005,0,1,0,0,0,0,
49,4,0,31,130505,130688,0,1,130963,131463,130688,130963,0,1,0,0,0,0,
49,0,0,31,131463,131809,0,1,0,0,131809,132109,0,0,0,0,132109,132420,
50,0,0,32,132420,132818,0,1,0,0,132818,133118,0,0,0,0,133118,133291,
51,0,0,33,133291,133427,0,0,0,0,133427,133727,0,0,0,0,133727,133857,
52,0,0,34,133857,134043,0,0,0,0,134043,134343,0,0,0,0,134343,134495,
53,0,0,35,134495,134665,0,0,0,0,134665,134965,0,0,0,0,134965,135229,
54,0,0,36,135229,135351,0,0,0,0,135351,135651,0,0,0,0,135651,135846,
55,0,0,37,135846,136041,0,0,0,0,136041,136341,0,0,0,0,136341,136608,
56,0,0,38,136608,136765,0,0,0,0,136765,137065,0,0,0,0,137065,137141,
57,0,0,39,137141,137300,0,0,0,0,137300,137600,0,0,0,0,137600,137782,
58,2,0,40,137782,137972,0,0,0,0,137972,138272,0,0,0,0,138272,140272,
59,0,0,40,140772,141007,0,0,0,0,141007,141307,0,0,0,0,141307,141792,
60,0,0,41,141792,141937,0,0,0,0,141937,142237,0,0,0,0,142237,142244,
61,0,0,42,142244,142391,0,0,0,0,142391,142691,0,0,0,0,142691,142769,
62,0,0,43,142769,142888,0,0,0,0,142888,143188,0,0,0,0,143188,143796,
63,4,0,44,143796,143976,0,0,144219,144719,143976,144219,0,1,0,0,0,0,
63,0,0,44,144719,144883,0,0,0,0,144883,145183,0,0,0,0,145183,145197,
64,0,0,45,145197,145377,0,0,0,0,145377,145677,0,0,0,0,145677,145844,
65,0,0,46,145844,145994,0,1,0,0,145994,146294,0,0,0,0,146294,146496,
66,4,0,47,146496,146652,0,0,146836,147336,146652,146836,0,1,0,0,0,0,
66,4,0,47,147336,147471,0,0,147702,148202,147471,147702,0,1,0,0,0,0,
66,4,0,47,148202,151000,0,0,151095,151595,151000,151095,0,1,0,0,0,0,
66,4,0,47,151595,151888,0,0,151996,152496,151888,151996,0,1,0,0,0,0,
66,0,0,47,152496,153560,0,0,0,0,153560,153860,0,0,0,0,153860,154771,
67,0,0,48,154771,154959,0,2,0,0,154959,155259,0,0,0,0,155259,155494,
68,0,0,49,155494,155650,0,0,0,0,155650,155950,0,0,0,0,155950,155998,
69,0,0,50,155998,156099,0,0,0,0,156099,156399,0,0,0,0,156399,156648,
70,4,0,51,156648,156790,0,0,157054,157554,156790,157054,0,1,0,0,0,0,
70,2,0,51,157554,157630,0,0,0,0,157630,157930,0,0,0,0,157930,159930,
71,4,0,51,160430,160654,0,0,160762,161262,160654,160762,0,1,0,0,0,0,
71,0,0,51,161262,162146,0,0,0,0,162146,162446,0,0,0,0,162446,164169,
72,4,0,52,164169,164312,0,0,164566,165066,164312,164566,0,1,0,0,0,0,
72,4,0,52,165066,165118,0,0,165273,165773,165118,165273,0,1,0,0,0,0,
72,2,0,52,165773,168059,0,4,0,0,168059,168359,0,0,0,0,168359,170359,
73,4,0,52,170859,170957,0,0,171063,171563,170957,171063,0,1,0,0,0,0,
73,4,0,52,171563,172236,0,1,172311,172811,172236,172311,0,1,0,0,0,0,
73,4,0,52,172811,173032,0,0,173164,173664,173032,173164,0,1,0,0,0,0,
73,4,0,52,173664,173735,0,0,173837,174337,173735,173837,0,1,0,0,0,0,
73,0,0,52,174337,174910,0,0,0,0,174910,175210,0,0,0,0,175210,175817,
74,0,0,53,175817,175960,0,0,0,0,175960,176260,0,0,0,0,176260,176315,
75,0,0,54,176315,176431,0,0,0,0,176431,176731,0,0,0,0,176731,177008,
76,0,0,55,177008,177120,0,0,0,0,177120,177420,0,0,0,0,177420,177726,
77,4,0,56,177726,177825,0,0,178087,178587,177825,178087,0,1,0,0,0,0,
77,4,0,56,178587,178663,0,0,178843,179343,178663,178843,0,1,0,0,0,0,
77,4,0,56,179343,183278,0,0,183397,183897,183278,183397,0,1,0,0,0,0,
77,4,0,56,183897,184045,0,0,184166,184666,184045,184166,0,1,0,0,0,0,
77,0,0,56,184666,187365,0,0,0,0,187365,187665,0,0,0,0,187665,187679,
78,0,0,57,187679,187849,0,0,0,0,187849,188149,0,0,0,0,188149,188359,
79,0,0,58,188359,188459,0,0,0,0,188459,188759,0,0,0,0,188759,188829,
80,4,0,59,188829,188925,0,0,189191,189691,188925,189191,0,1,0,0,0,0,
80,4,0,59,189691,189799,0,0,189997,190497,189799,189997,0,1,0,0,0,0,
80,4,0,59,190497,191026,0,2,191156,191656,191026,191156,0,1,0,0,0,0,
80,0,0,59,191656,194470,0,1,0,0,194470,194770,0,0,0,0,194770,195107,
81,0,0,60,195107,195231,0,0,0,0,195231,195531,0,0,0,0,195531,195620,
82,0,0,61,195620,195768,0,0,0,0,195768,196068,0,0,0,0,196068,196193,
83,0,0,62,196193,196320,0,0,0,0,196320,196620,0,0,0,0,196620,196790,
84,4,0,63,196790,196932,0,0,197187,197687,196932,197187,0,1,0,0,0,0,
84,4,0,63,197687,197835,0,0,198081,198581,197835,198081,0,1,0,0,0,0,
84,4,0,63,198581,198884,0,0,199034,199534,198884,199034,0,1,0,0,0,0,
84,0,0,63,199534,200520,0,1,0,0,200520,200820,0,0,0,0,200820,202211,
85,0,0,64,202211,202376,0,0,0,0,202376,202676,0,0,0,0,202676,202791,
86,0,0,65,202791,202877,0,0,0,0,202877,203177,0,0,0,0,203177,203559,
87,0,0,66,203559,203660,0,0,0,0,203660,203960,0,0,0,0,203960,204275,
88,4,0,67,204275,204366,0,1,204626,205126,204366,204626,0,1,0,0,0,0,
88,4,0,67,205126,205153,0,0,205305,205805,205153,205305,0,1,0,0,0,0,
88,4,0,67,205805,205812,0,0,205976,206476,205812,205976,0,1,0,0,0,0,
88,4,0,67,206476,206624,0,0,206840,207340,206624,206840,0,1,0,0,0,0,
88,4,0,67,207340,207645,0,0,207731,208231,207645,207731,0,1,0,0,0,0,
88,2,0,67,208231,209069,0,0,0,0,209069,209369,0,0,0,0,209369,211369,
89,4,0,67,211869,212840,0,0,212937,213437,212840,212937,0,1,0,0,0,0,
89,4,0,67,213437,213918,0,1,214059,214559,213918,214059,0,1,0,0,0,0,
89,4,0,67,214559,216854,0,2,217019,217519,216854,217019,0,1,0,0,0,0,
89,2,0,67,217519,218343,0,1,0,0,218343,218643,0,0,0,0,218643,220643,
90,0,0,67,221143,224956,0,0,0,0,224956,225256,0,0,0,0,225256,225643,
91,0,0,68,225643,225862,0,1,0,0,225862,226162,0,0,0,0,226162,226225,
92,0,0,69,226225,226312,0,0,0,0,226312,226612,0,0,0,0,226612,226734,
93,0,0,70,226734,226862,0,0,0,0,226862,227162,0,0,0,0,227162,227320,
94,0,0,71,227320,227405,0,0,0,0,227405,227705,0,0,0,0,227705,227984,
95,0,0,72,227984,228083,0,0,0,0,228083,228383,0,0,0,0,228383,228663,
96,0,0,73,228663,228777,0,0,0,0,228777,229077,0,0,0,0,229077,229121,
97,0,0,74,229121,229245,0,0,0,0,229245,229545,0,0,0,0,229545,229567,
98,0,0,75,229567,229720,0,0,0,0,229720,230020,0,0,0,0,230020,230535,
99,0,0,76,230535,230670,0,0,0,0,230670,230970,0,0,0,0,230970,231629,
-1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,05-Dec-2018
Time,10:31
Box Index,2
ExptType,0
SessionRecord,41

Session Title,Individual Cue and Discrimination training
Protocol Title,R-R JBT Pure Tones
Protocol Description,R-R JBT Tones (repeat Inc)
Analysis Ref,CS-240170
Dose Details,Index,0
No Dose
999
0
Unassigned
300
Subject Id,HO2_2
DB Ref,Training
DB Group,-1
Day Table,Unassigned
Duration,100815
Pellet Count,96
Fluid Count,0
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,2
SL Dummy,1
SS Target,2
SS Dummy,1
LeverTC
L(1),L(2),
0,144,
SensorTC
S(1),
326,
AutoControl,Index,1,
AC Comment,,2 kHz Training
2WT Details
Trials,Banked,Sequential,Noise,Shock
100,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
Bank,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,13,13,13,13,13,14,14,14,14,14,15,15,15,15,15,16,16,16,16,16,17,17,17,17,17,18,18,18,18,18,19,19,19,19,19,
Group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Control,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Frequency,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,
Amplitude,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,
Burst,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,
T1,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,
ITI,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,


Trials

,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
