,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
32,0,0,23,66704,66805,0,0,0,0,66805,67205,0,0,67205,67288,0,0,
33,0,1,24,67288,67381,0,0,0,0,67381,67781,0,0,0,0,67781,67811,
34,0,0,25,67811,67883,0,0,0,0,67883,68283,0,0,68283,68368,0,0,
35,0,1,26,68368,68459,0,0,0,0,68459,68859,0,0,0,0,68859,68940,
36,0,1,27,68940,69020,0,0,0,0,69020,69420,0,0,0,0,69420,69522,
37,0,1,28,69522,69590,0,0,0,0,69590,69990,0,0,0,0,69990,70179,
38,1,0,29,70179,70261,0,0,0,0,70261,70661,0,0,70661,70666,0,0,
39,0,0,29,71666,71795,0,0,0,0,71795,72195,0,0,72195,72325,0,0,
40,0,0,30,72325,72440,0,0,0,0,72440,72840,0,0,72840,73083,0,0,
41,1,0,31,73083,73185,0,0,0,0,73185,73585,0,0,73585,73700,0,0,
42,0,0,31,74700,75097,0,0,0,0,75097,75497,0,0,75497,75591,0,0,
43,0,1,32,75591,75689,0,0,0,0,75689,76089,0,0,0,0,76089,76100,
44,1,0,33,76100,76182,0,0,0,0,76182,76582,0,0,76582,76599,0,0,
45,1,0,33,77599,77807,0,0,0,0,77807,78207,0,0,78207,78217,0,0,
46,0,0,33,79217,79369,0,0,0,0,79369,79769,0,0,79769,79878,0,0,
47,0,1,34,79878,79970,0,0,0,0,79970,80370,0,0,0,0,80370,80413,
48,0,1,35,80413,80513,0,0,0,0,80513,80913,0,0,0,0,80913,80970,
49,0,1,36,80970,81066,0,0,0,0,81066,81466,0,0,0,0,81466,81470,
50,1,0,37,81470,81542,0,0,0,0,81542,81942,0,0,81942,81949,0,0,
51,0,0,37,82949,83402,0,0,0,0,83402,83802,0,0,83802,83891,0,0,
52,0,1,38,83891,83979,0,0,0,0,83979,84379,0,0,0,0,84379,84441,
53,4,0,39,84441,84541,0,0,84886,85386,84541,84886,0,1,0,0,0,0,
53,0,0,39,85386,85416,0,0,0,0,85416,85816,0,0,85816,85934,0,0,
54,4,1,40,85934,86040,0,0,86381,86881,86040,86381,0,1,0,0,0,0,
54,0,1,40,86881,86923,0,0,0,0,86923,87323,0,0,0,0,87323,87397,
55,0,1,41,87397,87477,0,0,0,0,87477,87877,0,0,0,0,87877,87961,
56,0,0,42,87961,88044,0,0,0,0,88044,88444,0,0,88444,88537,0,0,
57,4,0,43,88537,88645,0,0,88943,89443,88645,88943,0,1,0,0,0,0,
57,0,0,43,89443,89448,0,0,0,0,89448,89848,0,0,89848,89979,0,0,
58,0,0,44,89979,90103,0,0,0,0,90103,90503,0,0,90503,90619,0,0,
59,4,1,45,90619,90717,0,0,90916,91416,90717,90916,1,0,0,0,0,0,
59,4,1,45,91416,92409,0,0,92785,93285,92409,92785,0,1,0,0,0,0,
59,0,1,45,93285,93763,0,1,0,0,93763,94163,0,0,0,0,94163,94946,
60,4,1,46,94946,95032,0,0,95396,95896,95032,95396,0,1,0,0,0,0,
60,2,1,46,95896,95965,0,0,0,0,95965,96365,0,0,0,0,96365,98365,
61,4,1,46,98865,100484,0,1,100880,101380,100484,100880,0,1,0,0,0,0,
61,0,1,46,101380,106747,0,0,0,0,106747,107147,0,0,0,0,107147,107223,
62,4,1,47,107223,107308,0,0,107628,108128,107308,107628,0,1,0,0,0,0,
62,4,1,47,108128,109981,0,1,110292,110792,109981,110292,1,0,0,0,0,0,
62,0,1,47,110792,111110,0,0,0,0,111110,111510,0,0,0,0,111510,111542,
63,4,0,48,111542,111635,0,0,112001,112501,111635,112001,0,1,0,0,0,0,
63,4,0,48,112501,112638,0,0,112964,113464,112638,112964,0,1,0,0,0,0,
63,4,0,48,113464,113828,0,0,114150,114650,113828,114150,0,1,0,0,0,0,
63,4,0,48,114650,114794,0,0,115057,115557,114794,115057,0,1,0,0,0,0,
63,4,0,48,115557,116004,0,0,116299,116799,116004,116299,0,1,0,0,0,0,
63,4,0,48,116799,118602,0,0,118876,119376,118602,118876,0,1,0,0,0,0,
63,4,0,48,119376,119873,0,0,120212,120712,119873,120212,0,1,0,0,0,0,
63,0,0,48,120712,120857,0,0,0,0,120857,121257,0,0,121257,121338,0,0,
64,4,0,49,121338,121450,0,0,121808,122308,121450,121808,0,1,0,0,0,0,
64,4,0,49,122308,122335,0,0,122642,123142,122335,122642,0,1,0,0,0,0,
64,4,0,49,123142,123300,0,0,123689,124189,123300,123689,0,1,0,0,0,0,
64,4,0,49,124189,125586,1,0,125965,126465,125586,125965,0,1,0,0,0,0,
64,4,0,49,126465,129883,0,0,130204,130704,129883,130204,0,1,0,0,0,0,
64,0,0,49,130704,131430,0,1,0,0,131430,131830,0,0,131830,131904,0,0,
