,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
41,0,1,28,72102,72188,0,0,0,0,72188,72488,0,0,0,0,72488,73263,
42,0,1,29,73263,73351,0,0,0,0,73351,73651,0,0,0,0,73651,73758,
43,0,1,30,73758,73837,0,0,0,0,73837,74137,0,0,0,0,74137,74267,
44,0,0,31,74267,74346,0,0,0,0,74346,74646,0,0,74646,74806,0,0,
45,1,0,32,74806,74895,0,0,0,0,74895,75195,0,0,75195,75309,0,0,
46,4,0,32,76309,76418,0,0,76662,77162,76418,76662,1,0,0,0,0,0,
46,0,0,32,77162,77671,1,0,0,0,77671,77971,0,0,77971,78093,0,0,
47,1,0,33,78093,78196,0,0,0,0,78196,78496,0,0,78496,78604,0,0,
48,0,0,33,79604,79666,0,0,0,0,79666,79966,0,0,79966,80109,0,0,
49,1,0,34,80109,80187,0,0,0,0,80187,80487,0,0,80487,80539,0,0,
50,1,0,34,81539,81856,1,0,0,0,81856,82156,0,0,82156,82316,0,0,
51,0,0,34,83316,88540,0,0,0,0,88540,88840,0,0,88840,89219,0,0,
52,0,1,35,89219,89314,0,0,0,0,89314,89614,0,0,0,0,89614,89669,
53,0,1,36,89669,89734,0,0,0,0,89734,90034,0,0,0,0,90034,90068,
54,0,0,37,90068,90139,0,0,0,0,90139,90439,0,0,90439,90586,0,0,
55,0,1,38,90586,90676,0,0,0,0,90676,90976,0,0,0,0,90976,91040,
56,3,1,39,91040,91155,0,0,0,0,91155,91455,0,0,0,0,91455,91600,
57,4,1,39,92600,93010,0,0,93292,93792,93010,93292,0,1,0,0,0,0,
57,0,1,39,93792,94742,1,0,0,0,94742,95042,0,0,0,0,95042,95455,
58,1,0,40,95455,95557,0,0,0,0,95557,95857,0,0,95857,95912,0,0,
59,4,0,40,96912,96921,0,0,97073,97573,96921,97073,0,1,0,0,0,0,
59,1,0,40,97573,97838,0,1,0,0,97838,98138,0,0,98138,98554,0,0,
60,0,0,40,99554,100246,5,0,0,0,100246,100546,0,0,100546,100666,0,0,
61,0,1,41,100666,100776,0,0,0,0,100776,101076,0,0,0,0,101076,101217,
62,0,0,42,101217,101277,0,0,0,0,101277,101577,0,0,101577,101685,0,0,
63,0,1,43,101685,101791,0,0,0,0,101791,102091,0,0,0,0,102091,102297,
64,0,1,44,102297,102379,0,0,0,0,102379,102679,0,0,0,0,102679,102822,
65,0,0,45,102822,102881,0,0,0,0,102881,103181,0,0,103181,103331,0,0,
66,1,0,46,103331,103437,0,0,0,0,103437,103737,0,0,103737,103849,0,0,
67,0,0,46,104849,105094,0,1,0,0,105094,105394,0,0,105394,105463,0,0,
68,0,1,47,105463,105644,0,0,0,0,105644,105944,0,0,0,0,105944,106066,
69,3,1,48,106066,106154,0,0,0,0,106154,106454,0,0,0,0,106454,106515,
70,0,1,48,107515,108076,1,0,0,0,108076,108376,0,0,0,0,108376,108826,
71,0,0,49,108826,108911,0,0,0,0,108911,109211,0,0,109211,109273,0,0,
72,4,0,50,109273,109384,0,0,109676,110176,109384,109676,0,1,0,0,0,0,
