,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
49,0,1,45,96235,96306,0,0,0,0,96306,96806,0,0,0,0,96806,96820,
50,0,0,46,96820,96889,0,0,0,0,96889,97389,0,0,97389,97477,0,0,
51,0,1,47,97477,97535,0,0,0,0,97535,98035,0,0,0,0,98035,98330,
52,0,0,48,98330,98401,0,0,0,0,98401,98901,0,0,98901,99004,0,0,
53,0,0,49,99004,99078,0,0,0,0,99078,99578,0,0,99578,99690,0,0,
54,0,0,50,99690,99800,0,0,0,0,99800,100300,0,0,100300,101178,0,0,
55,2,0,51,101178,101252,0,0,0,0,101252,101752,0,0,101752,103752,0,0,
56,0,0,51,104252,109424,0,0,0,0,109424,109924,0,0,109924,110554,0,0,
57,0,0,52,110554,110622,0,0,0,0,110622,111122,0,0,111122,111301,0,0,
58,0,1,53,111301,111387,0,0,0,0,111387,111887,0,0,0,0,111887,113173,
59,0,0,54,113173,113250,0,0,0,0,113250,113750,0,0,113750,113847,0,0,
60,0,1,55,113847,113924,0,0,0,0,113924,114424,0,0,0,0,114424,114840,
61,0,0,56,114840,114914,0,0,0,0,114914,115414,0,0,115414,115517,0,0,
62,3,1,57,115517,115589,0,0,0,0,115589,116089,0,0,0,0,116089,116649,
63,0,1,57,117649,118055,0,0,0,0,118055,118555,0,0,0,0,118555,118681,
64,0,1,58,118681,118818,0,0,0,0,118818,119318,0,0,0,0,119318,119819,
65,0,1,59,119819,119884,0,0,0,0,119884,120384,0,0,0,0,120384,120838,
66,0,1,60,120838,120913,0,0,0,0,120913,121413,0,0,0,0,121413,121444,
67,0,1,61,121444,121538,0,0,0,0,121538,122038,0,0,0,0,122038,122039,
68,4,0,62,122039,122125,0,0,122574,123074,122125,122574,0,1,0,0,0,0,
68,0,0,62,123074,123259,0,0,0,0,123259,123759,0,0,123759,123863,0,0,
69,0,1,63,123863,123916,0,0,0,0,123916,124416,0,0,0,0,124416,125056,
70,0,0,64,125056,125142,0,0,0,0,125142,125642,0,0,125642,127140,0,0,
71,0,0,65,127140,127224,0,0,0,0,127224,127724,0,0,127724,127937,0,0,
72,0,1,66,127937,128002,0,0,0,0,128002,128502,0,0,0,0,128502,129656,
73,0,1,67,129656,129727,0,0,0,0,129727,130227,0,0,0,0,130227,130333,
74,0,0,68,130333,130460,0,0,0,0,130460,130960,0,0,130960,131051,0,0,
75,0,0,69,131051,131108,0,0,0,0,131108,131608,0,0,131608,131798,0,0,
76,0,1,70,131798,131859,0,0,0,0,131859,132359,0,0,0,0,132359,133034,
77,2,1,71,133034,133120,0,0,0,0,133120,133620,0,0,0,0,133620,135620,
78,0,1,71,136120,143882,0,1,0,0,143882,144382,0,0,0,0,144382,144620,
79,0,0,72,144620,144733,0,0,0,0,144733,145233,0,0,145233,145325,0,0,
80,0,1,73,145325,145385,0,0,0,0,145385,145885,0,0,0,0,145885,146407,
81,0,0,74,146407,146478,0,0,0,0,146478,146978,0,0,146978,147101,0,0,
82,0,0,75,147101,147162,0,0,0,0,147162,147662,0,0,147662,148012,0,0,
83,0,0,76,148012,148083,0,0,0,0,148083,148583,0,0,148583,149299,0,0,
84,2,1,77,149299,149364,0,0,0,0,149364,149864,0,0,0,0,149864,151864,
85,0,1,77,152364,162175,0,1,0,0,162175,162675,0,0,0,0,162675,163966,
86,0,1,78,163966,164102,0,0,0,0,164102,164602,0,0,0,0,164602,164724,
87,0,0,79,164724,164807,0,0,0,0,164807,165307,0,0,165307,165378,0,0,
88,0,0,80,165378,165440,0,0,0,0,165440,165940,0,0,165940,166134,0,0,
89,0,1,81,166134,166223,0,0,0,0,166223,166723,0,0,0,0,166723,167415,
90,0,0,82,167415,167505,0,0,0,0,167505,168005,0,0,168005,168096,0,0,
91,0,0,83,168096,168168,0,0,0,0,168168,168668,0,0,168668,169214,0,0,
92,0,1,84,169214,169300,0,0,0,0,169300,169800,0,0,0,0,169800,170405,
93,0,0,85,170405,170512,0,0,0,0,170512,171012,0,0,171012,172049,0,0,
