,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
40,4,0,23,136051,136372,0,0,136654,137654,136372,136654,0,1,0,0,0,0,
40,0,0,23,137654,138189,0,1,0,0,138189,138489,0,0,138489,138773,0,0,
41,3,1,24,138773,138823,0,0,0,0,138823,139123,0,0,0,0,139123,139411,
42,4,1,24,140411,143174,0,0,143415,144415,143174,143415,0,1,0,0,0,0,
42,4,1,24,144415,144508,0,0,144696,145696,144508,144696,0,1,0,0,0,0,
42,2,1,24,145696,145750,0,0,0,0,145750,146050,0,0,0,0,146050,148050,
43,0,1,24,148550,149045,0,1,0,0,149045,149345,0,0,0,0,149345,149762,
44,1,0,25,149762,149828,0,0,0,0,149828,150128,0,0,150128,150254,0,0,
45,4,0,25,151254,151652,0,0,151941,152941,151652,151941,0,1,0,0,0,0,
45,0,0,25,152941,152969,0,0,0,0,152969,153269,0,0,153269,153428,0,0,
46,0,0,26,153428,153470,0,0,0,0,153470,153770,0,0,153770,154005,0,0,
47,4,1,27,154005,154066,0,0,154329,155329,154066,154329,1,0,0,0,0,0,
47,4,1,27,155329,155367,0,0,155428,156428,155367,155428,0,1,0,0,0,0,
47,0,1,27,156428,156660,0,1,0,0,156660,156960,0,0,0,0,156960,157104,
48,0,0,28,157104,157157,0,0,0,0,157157,157457,0,0,157457,157783,0,0,
49,0,1,29,157783,157844,0,0,0,0,157844,158144,0,0,0,0,158144,158245,
50,1,0,30,158245,158300,0,0,0,0,158300,158600,0,0,158600,158735,0,0,
51,0,0,30,159735,160379,0,1,0,0,160379,160679,0,0,160679,160862,0,0,
52,0,1,31,160862,160924,0,0,0,0,160924,161224,0,0,0,0,161224,161412,
53,4,0,32,161412,161473,0,0,161621,162621,161473,161621,0,1,0,0,0,0,
53,0,0,32,162621,162931,0,1,0,0,162931,163231,0,0,163231,163460,0,0,
54,3,1,33,163460,163526,0,0,0,0,163526,163826,0,0,0,0,163826,164001,
55,0,1,33,165001,165274,0,1,0,0,165274,165574,0,0,0,0,165574,165672,
56,1,0,34,165672,165735,0,0,0,0,165735,166035,0,0,166035,166254,0,0,
57,0,0,34,167254,167479,0,0,0,0,167479,167779,0,0,167779,167894,0,0,
58,0,1,35,167894,167948,0,0,0,0,167948,168248,0,0,0,0,168248,168402,
59,4,1,36,168402,168463,0,0,168575,169575,168463,168575,0,1,0,0,0,0,
59,3,1,36,169575,169713,0,0,0,0,169713,170013,0,0,0,0,170013,170439,
60,4,1,36,171439,171461,0,0,171672,172672,171461,171672,0,1,0,0,0,0,
60,0,1,36,172672,173644,0,1,0,0,173644,173944,0,0,0,0,173944,174460,
61,0,1,37,174460,174515,0,0,0,0,174515,174815,0,0,0,0,174815,174970,
62,1,0,38,174970,175029,0,0,0,0,175029,175329,0,0,175329,175527,0,0,
63,4,0,38,176527,176742,0,0,176966,177966,176742,176966,0,1,0,0,0,0,
63,1,0,38,177966,178472,0,0,0,0,178472,178772,0,0,178772,178821,0,0,
64,4,0,38,179821,180512,1,0,180740,181740,180512,180740,0,1,0,0,0,0,
64,1,0,38,181740,181800,0,0,0,0,181800,182100,0,0,182100,182103,0,0,
65,4,0,38,183103,183761,1,0,183994,184994,183761,183994,0,1,0,0,0,0,
65,0,0,38,184994,185191,0,1,0,0,185191,185491,0,0,185491,185601,0,0,
66,4,0,39,185601,185661,0,0,185815,186815,185661,185815,1,0,0,0,0,0,
66,4,0,39,186815,187506,0,0,187694,188694,187506,187694,0,1,0,0,0,0,
66,4,0,39,188694,190627,0,1,190861,191861,190627,190861,0,1,0,0,0,0,
66,4,0,39,191861,191972,0,0,192052,193052,191972,192052,0,1,0,0,0,0,
