,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
38,4,1,33,71789,71858,0,0,72037,72537,71858,72037,0,1,0,0,0,0,
38,0,1,33,72537,72936,0,0,0,0,72936,73336,0,0,0,0,73336,73679,
39,4,0,34,73679,73776,0,0,74164,74664,73776,74164,0,1,0,0,0,0,
39,4,0,34,74664,75819,0,0,75944,76444,75819,75944,0,1,0,0,0,0,
39,0,0,34,76444,77651,2,0,0,0,77651,78051,0,0,78051,78155,0,0,
40,0,0,35,78155,78222,0,0,0,0,78222,78622,0,0,78622,78714,0,0,
41,4,1,36,78714,78783,0,0,79116,79616,78783,79116,0,1,0,0,0,0,
41,4,1,36,79616,79718,0,0,80080,80580,79718,80080,0,1,0,0,0,0,
41,3,1,36,80580,80825,0,0,0,0,80825,81225,0,0,0,0,81225,81387,
42,0,1,36,82387,82395,0,0,0,0,82395,82795,0,0,0,0,82795,83082,
43,4,1,37,83082,83170,0,0,83527,84027,83170,83527,0,1,0,0,0,0,
43,0,1,37,84027,84449,0,1,0,0,84449,84849,0,0,0,0,84849,85031,
44,0,0,38,85031,85134,0,0,0,0,85134,85534,0,0,85534,85749,0,0,
45,0,0,39,85749,85823,0,0,0,0,85823,86223,0,0,86223,86479,0,0,
46,1,0,40,86479,86530,0,0,0,0,86530,86930,0,0,86930,87008,0,0,
47,0,0,40,88008,88348,0,0,0,0,88348,88748,0,0,88748,88911,0,0,
48,0,1,41,88911,88968,0,0,0,0,88968,89368,0,0,0,0,89368,89670,
49,1,0,42,89670,89750,0,0,0,0,89750,90150,0,0,90150,90311,0,0,
50,1,0,42,91311,91641,0,0,0,0,91641,92041,0,0,92041,92173,0,0,
51,0,0,42,93173,94463,0,1,0,0,94463,94863,0,0,94863,95076,0,0,
52,0,1,43,95076,95126,0,0,0,0,95126,95526,0,0,0,0,95526,95535,
53,4,1,44,95535,95635,0,0,96005,96505,95635,96005,0,1,0,0,0,0,
53,0,1,44,96505,96573,0,0,0,0,96573,96973,0,0,0,0,96973,97102,
54,0,0,45,97102,97224,0,1,0,0,97224,97624,0,0,97624,97808,0,0,
55,1,0,46,97808,97867,0,0,0,0,97867,98267,0,0,98267,98309,0,0,
56,4,0,46,99309,99373,0,0,99672,100172,99373,99672,0,1,0,0,0,0,
56,4,0,46,100172,102058,0,0,102390,102890,102058,102390,1,0,0,0,0,0,
