,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
39,1,0,28,67173,67260,0,0,0,0,67260,67610,0,0,67610,67653,0,0,
40,0,0,28,68653,68894,0,1,0,0,68894,69244,0,0,69244,69289,0,0,
41,3,1,29,69289,69369,0,0,0,0,69369,69719,0,0,0,0,69719,69809,
42,2,1,29,70809,71129,0,1,0,0,71129,71479,0,0,0,0,71479,73479,
43,0,1,29,73979,74284,0,0,0,0,74284,74634,0,0,0,0,74634,75071,
44,3,1,30,75071,75169,0,0,0,0,75169,75519,0,0,0,0,75519,75528,
45,4,1,30,76528,77019,0,0,77350,77850,77019,77350,0,1,0,0,0,0,
45,0,1,30,77850,78575,0,0,0,0,78575,78925,0,0,0,0,78925,78989,
46,0,1,31,78989,79069,0,0,0,0,79069,79419,0,0,0,0,79419,79433,
47,0,0,32,79433,79521,0,0,0,0,79521,79871,0,0,79871,79902,0,0,
48,0,0,33,79902,79991,0,0,0,0,79991,80341,0,0,80341,80411,0,0,
49,4,0,34,80411,80536,0,0,80750,81250,80536,80750,0,1,0,0,0,0,
49,0,0,34,81250,81886,0,0,0,0,81886,82236,0,0,82236,82421,0,0,
50,1,0,35,82421,82526,0,0,0,0,82526,82876,0,0,82876,83069,0,0,
51,1,0,35,84069,85390,0,0,0,0,85390,85740,0,0,85740,85860,0,0,
52,0,0,35,86860,90302,0,0,0,0,90302,90652,0,0,90652,90759,0,0,
53,3,1,36,90759,90854,0,0,0,0,90854,91204,0,0,0,0,91204,91291,
54,0,1,36,92291,93079,0,0,0,0,93079,93429,0,0,0,0,93429,93686,
55,3,1,37,93686,93778,0,0,0,0,93778,94128,0,0,0,0,94128,94168,
56,3,1,37,95168,95552,0,1,0,0,95552,95902,0,0,0,0,95902,95973,
57,0,1,37,96973,97121,0,0,0,0,97121,97471,0,0,0,0,97471,97531,
58,0,1,38,97531,97615,0,0,0,0,97615,97965,0,0,0,0,97965,97974,
59,0,0,39,97974,98067,0,0,0,0,98067,98417,0,0,98417,98516,0,0,
60,0,0,40,98516,98610,0,0,0,0,98610,98960,0,0,98960,98997,0,0,
61,0,1,41,98997,99091,0,0,0,0,99091,99441,0,0,0,0,99441,99453,
62,4,0,42,99453,99551,0,0,99778,100278,99551,99778,0,1,0,0,0,0,
62,0,0,42,100278,102190,0,0,0,0,102190,102540,0,0,102540,103384,0,0,
63,0,1,43,103384,103764,0,0,0,0,103764,104114,0,0,0,0,104114,104529,
64,3,1,44,104529,104615,0,0,0,0,104615,104965,0,0,0,0,104965,105318,
65,4,1,44,106318,106467,0,0,106813,107313,106467,106813,0,1,0,0,0,0,
65,0,1,44,107313,107574,0,0,0,0,107574,107924,0,0,0,0,107924,108014,
66,0,0,45,108014,108100,0,0,0,0,108100,108450,0,0,108450,108496,0,0,
67,4,1,46,108496,108590,0,0,108905,109405,108590,108905,0,1,0,0,0,0,
67,3,1,46,109405,109906,0,0,0,0,109906,110256,0,0,0,0,110256,110407,
68,4,1,46,111407,113619,0,0,113909,114409,113619,113909,0,1,0,0,0,0,
68,4,1,46,114409,114623,0,0,114948,115448,114623,114948,0,1,0,0,0,0,
68,4,1,46,115448,115456,0,0,115802,116302,115456,115802,1,0,0,0,0,0,
68,0,1,46,116302,117720,0,0,0,0,117720,118070,0,0,0,0,118070,118084,
69,0,0,47,118084,118204,0,0,0,0,118204,118554,0,0,118554,118672,0,0,
70,0,0,48,118672,118776,0,0,0,0,118776,119126,0,0,119126,119300,0,0,
71,0,1,49,119300,119391,0,0,0,0,119391,119741,0,0,0,0,119741,119810,
72,4,0,50,119810,119900,0,0,120220,120720,119900,120220,0,1,0,0,0,0,
72,0,0,50,120720,121085,0,0,0,0,121085,121435,0,0,121435,122037,0,0,
73,1,0,51,122037,122124,0,0,0,0,122124,122474,0,0,122474,122543,0,0,
74,1,0,51,123543,124189,0,0,0,0,124189,124539,0,0,124539,124635,0,0,
75,4,0,51,125635,131661,0,0,131955,132455,131661,131955,0,1,0,0,0,0,
75,0,0,51,132455,132613,0,0,0,0,132613,132963,0,0,132963,133118,0,0,
76,0,1,52,133118,133221,0,0,0,0,133221,133571,0,0,0,0,133571,133688,
77,1,0,53,133688,133803,0,0,0,0,133803,134153,0,0,134153,134249,0,0,
78,4,0,53,135249,135423,0,0,135723,136223,135423,135723,0,1,0,0,0,0,
78,1,0,53,136223,138444,0,0,0,0,138444,138794,0,0,138794,138959,0,0,
79,0,0,53,139959,140562,0,0,0,0,140562,140912,0,0,140912,141046,0,0,
80,3,1,54,141046,141138,0,0,0,0,141138,141488,0,0,0,0,141488,141557,
81,2,1,54,142557,142798,0,0,0,0,142798,143148,0,0,0,0,143148,145148,
82,2,1,54,145648,145729,0,0,0,0,145729,146079,0,0,0,0,146079,148079,
83,0,1,54,148579,149050,0,0,0,0,149050,149400,0,0,0,0,149400,149528,
84,0,0,55,149528,149631,0,0,0,0,149631,149981,0,0,149981,150110,0,0,
85,3,1,56,150110,150215,0,0,0,0,150215,150565,0,0,0,0,150565,150691,
86,3,1,56,151691,151784,0,0,0,0,151784,152134,0,0,0,0,152134,152407,
87,4,1,56,153407,154580,0,0,154914,155414,154580,154914,0,1,0,0,0,0,
87,3,1,56,155414,155430,0,0,0,0,155430,155780,0,0,0,0,155780,155964,
88,0,1,56,156964,164591,0,0,0,0,164591,164941,0,0,0,0,164941,165208,
89,0,1,57,165208,165295,0,0,0,0,165295,165645,0,0,0,0,165645,165749,
90,4,0,58,165749,165864,0,0,166115,166615,165864,166115,0,1,0,0,0,0,
90,4,0,58,166615,168637,0,0,168987,169487,168637,168987,0,1,0,0,0,0,
90,1,0,58,169487,171144,0,0,0,0,171144,171494,0,0,171494,171559,0,0,
