,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
57,1,1,26,112424,112525,0,0,0,0,112525,112875,0,0,112875,113059,0,0,
58,4,1,26,114059,114128,0,0,114346,114846,114128,114346,0,1,0,0,0,0,
58,0,1,26,114846,115218,1,0,0,0,115218,115568,0,0,115568,115933,0,0,
59,3,0,27,115933,116079,0,0,0,0,116079,116429,0,0,0,0,116429,116687,
60,3,0,27,117687,117910,0,1,0,0,117910,118260,0,0,0,0,118260,118578,
61,0,0,27,119578,119792,1,0,0,0,119792,120142,0,0,0,0,120142,120557,
62,1,1,28,120557,120617,0,0,0,0,120617,120967,0,0,120967,121022,0,0,
63,4,1,28,122022,122062,0,0,122381,122881,122062,122381,1,0,0,0,0,0,
63,0,1,28,122881,123158,0,1,0,0,123158,123508,0,0,123508,123968,0,0,
64,3,0,29,123968,124048,0,0,0,0,124048,124398,0,0,0,0,124398,124635,
65,4,0,29,125635,125826,0,0,126043,126543,125826,126043,1,0,0,0,0,0,
65,4,0,29,126543,126555,0,0,126846,127346,126555,126846,0,1,0,0,0,0,
65,3,0,29,127346,127446,0,0,0,0,127446,127796,0,0,0,0,127796,128195,
66,0,0,29,129195,129207,0,0,0,0,129207,129557,0,0,0,0,129557,129559,
67,0,0,30,129559,129624,0,0,0,0,129624,129974,0,0,0,0,129974,130089,
68,0,0,31,130089,130187,0,0,0,0,130187,130537,0,0,0,0,130537,130659,
69,1,1,32,130659,130741,0,0,0,0,130741,131091,0,0,131091,131187,0,0,
70,1,1,32,132187,132328,0,0,0,0,132328,132678,0,0,132678,132978,0,0,
71,1,1,32,133978,134409,1,0,0,0,134409,134759,0,0,134759,135331,0,0,
72,4,1,32,136331,147853,1,4,148168,148668,147853,148168,0,1,0,0,0,0,
72,1,1,32,148668,148921,0,0,0,0,148921,149271,0,0,149271,149280,0,0,
73,4,1,32,150280,150320,0,0,150569,151069,150320,150569,0,1,0,0,0,0,
73,4,1,32,151069,151225,0,0,151388,151888,151225,151388,1,0,0,0,0,0,
73,0,1,32,151888,152191,0,1,0,0,152191,152541,0,0,152541,152985,0,0,
74,0,1,33,152985,153050,0,0,0,0,153050,153400,0,0,153400,153443,0,0,
75,4,0,34,153443,153647,0,0,153969,154469,153647,153969,1,0,0,0,0,0,
75,4,0,34,154469,154500,0,0,154631,155131,154500,154631,0,1,0,0,0,0,
75,4,0,34,155131,155240,0,0,155367,155867,155240,155367,1,0,0,0,0,0,
75,0,0,34,155867,155980,0,1,0,0,155980,156330,0,0,0,0,156330,156485,
76,0,0,35,156485,156563,0,0,0,0,156563,156913,0,0,0,0,156913,157178,
77,1,1,36,157178,157282,0,0,0,0,157282,157632,0,0,157632,157687,0,0,
78,1,1,36,158687,158834,1,0,0,0,158834,159184,0,0,159184,159533,0,0,
79,1,1,36,160533,160576,0,0,0,0,160576,160926,0,0,160926,161037,0,0,
80,1,1,36,162037,163021,0,0,0,0,163021,163371,0,0,163371,163476,0,0,
81,1,1,36,164476,164989,0,0,0,0,164989,165339,0,0,165339,165985,0,0,
82,1,1,36,166985,167825,0,0,0,0,167825,168175,0,0,168175,168275,0,0,
83,0,1,36,169275,169763,0,1,0,0,169763,170113,0,0,170113,170328,0,0,
84,4,1,37,170328,170402,0,0,170746,171246,170402,170746,1,0,0,0,0,0,
84,4,1,37,171246,171255,0,0,171577,172077,171255,171577,0,1,0,0,0,0,
84,0,1,37,172077,172393,0,0,0,0,172393,172743,0,0,172743,172835,0,0,
85,0,0,38,172835,172898,0,0,0,0,172898,173248,0,0,0,0,173248,173354,
86,4,1,39,173354,173425,0,0,173616,174116,173425,173616,0,1,0,0,0,0,
86,0,1,39,174116,174496,1,0,0,0,174496,174846,0,0,174846,174894,0,0,
87,0,1,40,174894,174977,0,0,0,0,174977,175327,0,0,175327,175352,0,0,
88,0,0,41,175352,175440,0,0,0,0,175440,175790,0,0,0,0,175790,175798,
89,3,0,42,175798,175861,0,0,0,0,175861,176211,0,0,0,0,176211,176345,
90,0,0,42,177345,177882,0,0,0,0,177882,178232,0,0,0,0,178232,178385,
91,1,1,43,178385,178454,0,0,0,0,178454,178804,0,0,178804,179061,0,0,
92,1,1,43,180061,180128,0,0,0,0,180128,180478,0,0,180478,180503,0,0,
93,4,1,43,181503,181769,0,0,181949,182449,181769,181949,1,0,0,0,0,0,
93,1,1,43,182449,182929,0,1,0,0,182929,183279,0,0,183279,183622,0,0,
94,0,1,43,184622,185249,0,3,0,0,185249,185599,0,0,185599,186317,0,0,
95,0,1,44,186317,186388,0,0,0,0,186388,186738,0,0,186738,186774,0,0,
96,1,1,45,186774,186853,0,0,0,0,186853,187203,0,0,187203,187255,0,0,
97,1,1,45,188255,188312,0,0,0,0,188312,188662,0,0,188662,188823,0,0,
98,1,1,45,189823,190182,0,0,0,0,190182,190532,0,0,190532,190684,0,0,
99,4,1,45,191684,192120,0,1,192400,192900,192120,192400,1,0,0,0,0,0,
99,1,1,45,192900,193112,0,0,0,0,193112,193462,0,0,193462,193916,0,0,
-1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,12-Oct-2018
Time,9:13
Box Index,2
ExptType,0
SessionRecord,75

Session Title,Individual Cue and Discrimination training
Protocol Title,R-R JBT Pure Tones
Protocol Description,R-R JBT Tones (repeat Inc)
Analysis Ref,CS-240170
Dose Details,Index,0
No Dose
999
0
Unassigned
300
Subject Id,JB6_2
DB Ref,Training
DB Group,-1
Day Table,Unassigned
Duration,156821
Pellet Count,76
Fluid Count,0
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,2
SL Dummy,1
SS Target,2
SS Dummy,1
LeverTC
L(1),L(2),
157,77,
SensorTC
S(1),
874,
AutoControl,Index,0,
AC Comment,,Discrimination training
2WT Details
Trials,Banked,Sequential,Noise,Shock
100,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
Bank,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,
Group,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,
Control,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,
Frequency,8000,2000,8000,8000,2000,8000,2000,8000,2000,2000,8000,2000,8000,2000,2000,8000,8000,2000,2000,8000,8000,2000,8000,8000,8000,8000,2000,2000,2000,2000,8000,8000,2000,2000,2000,2000,8000,8000,8000,2000,2000,2000,2000,8000,2000,8000,8000,8000,2000,8000,8000,8000,2000,2000,2000,8000,2000,2000,8000,8000,8000,2000,2000,8000,8000,8000,2000,2000,8000,2000,8000,2000,2000,8000,2000,8000,2000,2000,8000,8000,2000,2000,2000,8000,8000,8000,8000,2000,8000,2000,2000,8000,2000,8000,2000,8000,2000,2000,8000,8000,
Amplitude,66,83,66,66,83,66,83,66,83,83,66,83,66,83,83,66,66,83,83,66,66,83,66,66,66,66,83,83,83,83,66,66,83,83,83,83,66,66,66,83,83,83,83,66,83,66,66,66,83,66,66,66,83,83,83,66,83,83,66,66,66,83,83,66,66,66,83,83,66,83,66,83,83,66,83,66,83,83,66,66,83,83,83,66,66,66,66,83,66,83,83,66,83,66,83,66,83,83,66,66,
Burst,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,
T1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,
ITI,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,


Trials

,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
0,4,1,0,0,6753,1,2,6939,7439,6753,6939,1,0,0,0,0,0,
0,1,1,0,7439,7862,0,1,0,0,7862,8212,0,0,8212,8729,0,0,
1,0,1,0,9729,10765,1,1,0,0,10765,11115,0,0,11115,11567,0,0,
2,0,0,1,11567,11607,0,0,0,0,11607,11957,0,0,0,0,11957,12133,
3,4,1,2,12133,12180,0,0,12473,12973,12180,12473,1,0,0,0,0,0,
3,4,1,2,12973,13210,0,1,13350,13850,13210,13350,1,0,0,0,0,0,
3,0,1,2,13850,14202,1,0,0,0,14202,14552,0,0,14552,14603,0,0,
4,4,1,3,14603,14654,0,0,14964,15464,14654,14964,1,0,0,0,0,0,
4,0,1,3,15464,15692,1,0,0,0,15692,16042,0,0,16042,16109,0,0,
5,4,0,4,16109,16155,0,0,16456,16956,16155,16456,1,0,0,0,0,0,
5,0,0,4,16956,17470,2,0,0,0,17470,17820,0,0,0,0,17820,18116,
6,1,1,5,18116,18166,0,0,0,0,18166,18516,0,0,18516,18602,0,0,
7,0,1,5,19602,20767,1,0,0,0,20767,21117,0,0,21117,21626,0,0,
8,0,0,6,21626,21669,0,0,0,0,21669,22019,0,0,0,0,22019,22216,
9,0,1,7,22216,22267,0,0,0,0,22267,22617,0,0,22617,22713,0,0,
10,4,0,8,22713,22760,0,0,23076,23576,22760,23076,1,0,0,0,0,0,
10,0,0,8,23576,23636,0,0,0,0,23636,23986,0,0,0,0,23986,24208,
11,0,0,9,24208,24260,0,0,0,0,24260,24610,0,0,0,0,24610,25254,
12,0,1,10,25254,25303,0,0,0,0,25303,25653,0,0,25653,25754,0,0,
13,0,0,11,25754,25794,0,0,0,0,25794,26144,0,0,0,0,26144,26316,
14,4,1,12,26316,26359,0,0,26635,27135,26359,26635,1,0,0,0,0,0,
14,0,1,12,27135,27237,0,0,0,0,27237,27587,0,0,27587,27636,0,0,
15,3,0,13,27636,27690,0,0,0,0,27690,28040,0,0,0,0,28040,28093,
16,0,0,13,29093,29138,0,0,0,0,29138,29488,0,0,0,0,29488,29592,
17,4,0,14,29592,29636,0,0,29876,30376,29636,29876,1,0,0,0,0,0,
17,4,0,14,30376,30561,0,0,30876,31376,30561,30876,0,1,0,0,0,0,
17,0,0,14,31376,31697,1,0,0,0,31697,32047,0,0,0,0,32047,32267,
18,4,1,15,32267,32312,0,0,32591,33091,32312,32591,1,0,0,0,0,0,
18,4,1,15,33091,33095,0,0,33265,33765,33095,33265,0,1,0,0,0,0,
