,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
52,0,1,46,78901,81316,0,0,0,0,81316,81816,0,0,0,0,81816,82167,
53,0,0,47,82167,82227,0,0,0,0,82227,82727,0,0,82727,82876,0,0,
54,0,1,48,82876,82927,0,0,0,0,82927,83427,0,0,0,0,83427,84385,
55,0,0,49,84385,84441,0,0,0,0,84441,84941,0,0,84941,85042,0,0,
56,0,1,50,85042,85078,0,0,0,0,85078,85578,0,0,0,0,85578,87012,
57,0,0,51,87012,87085,0,0,0,0,87085,87585,0,0,87585,87713,0,0,
58,0,1,52,87713,87745,0,0,0,0,87745,88245,0,0,0,0,88245,89214,
59,0,1,53,89214,89274,0,0,0,0,89274,89774,0,0,0,0,89774,90581,
60,0,0,54,90581,90663,0,0,0,0,90663,91163,0,0,91163,91307,0,0,
61,0,0,55,91307,91343,0,0,0,0,91343,91843,0,0,91843,92656,0,0,
62,0,0,56,92656,92695,0,0,0,0,92695,93195,0,0,93195,93884,0,0,
63,0,0,57,93884,93945,0,0,0,0,93945,94445,0,0,94445,95211,0,0,
64,3,1,58,95211,95271,0,0,0,0,95271,95771,0,0,0,0,95771,96411,
65,4,1,58,97411,103057,0,0,103552,104052,103057,103552,0,1,0,0,0,0,
65,0,1,58,104052,106281,2,0,0,0,106281,106781,0,0,0,0,106781,107691,
66,0,1,59,107691,107796,0,0,0,0,107796,108296,0,0,0,0,108296,108444,
67,0,1,60,108444,108499,0,0,0,0,108499,108999,0,0,0,0,108999,109719,
68,0,0,61,109719,109787,0,0,0,0,109787,110287,0,0,110287,110398,0,0,
69,0,0,62,110398,110434,0,0,0,0,110434,110934,0,0,110934,111391,0,0,
70,0,0,63,111391,111427,0,0,0,0,111427,111927,0,0,111927,112624,0,0,
71,0,1,64,112624,112720,0,0,0,0,112720,113220,0,0,0,0,113220,114047,
72,3,1,65,114047,114115,0,0,0,0,114115,114615,0,0,0,0,114615,114796,
73,4,1,65,115796,124514,0,0,124968,125468,124514,124968,0,1,0,0,0,0,
73,0,1,65,125468,125703,0,0,0,0,125703,126203,0,0,0,0,126203,126659,
74,0,1,66,126659,126728,0,0,0,0,126728,127228,0,0,0,0,127228,127921,
75,0,0,67,127921,135680,0,0,0,0,135680,136180,0,0,136180,136290,0,0,
76,0,0,68,136290,136337,0,0,0,0,136337,136837,0,0,136837,137730,0,0,
77,3,1,69,137730,137790,0,0,0,0,137790,138290,0,0,0,0,138290,138767,
78,4,1,69,139767,140002,0,0,140314,140814,140002,140314,0,1,0,0,0,0,
78,0,1,69,140814,143724,0,0,0,0,143724,144224,0,0,0,0,144224,145222,
79,0,0,70,145222,145293,0,0,0,0,145293,145793,0,0,145793,146004,0,0,
80,0,0,71,146004,146061,0,0,0,0,146061,146561,0,0,146561,146930,0,0,
81,3,1,72,146930,146987,0,0,0,0,146987,147487,0,0,0,0,147487,148219,
82,0,1,72,149219,154735,0,0,0,0,154735,155235,0,0,0,0,155235,155481,
83,0,1,73,155481,155538,0,0,0,0,155538,156038,0,0,0,0,156038,157039,
84,0,1,74,157039,157103,0,0,0,0,157103,157603,0,0,0,0,157603,158424,
85,0,0,75,158424,158498,0,0,0,0,158498,158998,0,0,158998,159003,0,0,
86,0,0,76,159003,159063,0,0,0,0,159063,159563,0,0,159563,160231,0,0,
87,0,0,77,160231,160299,0,0,0,0,160299,160799,0,0,160799,161453,0,0,
88,3,1,78,161453,161527,0,0,0,0,161527,162027,0,0,0,0,162027,162620,
89,2,1,78,163620,170897,0,1,0,0,170897,171397,0,0,0,0,171397,173397,
90,255,1,78,173897,265881,1,3,0,0,0,0,0,0,0,0,0,0,
ENDDATA
STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,14-Mar-2019
Time,11:51
Box Index,2
ExptType,0
