,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
52,0,0,47,74212,74285,0,0,0,0,74285,74735,0,0,74735,74843,0,0,
53,3,1,48,74843,74885,0,0,0,0,74885,75335,0,0,0,0,75335,75638,
54,0,1,48,76638,76942,0,0,0,0,76942,77392,0,0,0,0,77392,77476,
55,0,1,49,77476,77542,0,0,0,0,77542,77992,0,0,0,0,77992,78196,
56,0,1,50,78196,78254,0,0,0,0,78254,78704,0,0,0,0,78704,78980,
57,0,0,51,78980,79052,0,0,0,0,79052,79502,0,0,79502,79638,0,0,
58,0,0,52,79638,79673,0,0,0,0,79673,80123,0,0,80123,80597,0,0,
59,3,1,53,80597,80656,0,0,0,0,80656,81106,0,0,0,0,81106,81625,
60,0,1,53,82625,88923,0,0,0,0,88923,89373,0,0,0,0,89373,89415,
61,0,0,54,89415,89456,0,0,0,0,89456,89906,0,0,89906,90025,0,0,
62,0,0,55,90025,90078,0,0,0,0,90078,90528,0,0,90528,91042,0,0,
63,0,1,56,91042,91099,0,0,0,0,91099,91549,0,0,0,0,91549,91946,
64,0,1,57,91946,92040,0,1,0,0,92040,92490,0,0,0,0,92490,92987,
65,0,0,58,92987,93055,0,0,0,0,93055,93505,0,0,93505,93636,0,0,
66,0,1,59,93636,93681,0,0,0,0,93681,94131,0,0,0,0,94131,94690,
67,1,0,60,94690,94766,0,0,0,0,94766,95216,0,0,95216,96879,0,0,
68,0,0,60,97879,99064,0,1,0,0,99064,99514,0,0,99514,99560,0,0,
69,0,1,61,99560,99635,0,0,0,0,99635,100085,0,0,0,0,100085,101175,
70,0,0,62,101175,101244,0,0,0,0,101244,101694,0,0,101694,101841,0,0,
