,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
44,0,0,35,62754,64658,0,1,0,0,64658,65008,0,0,65008,65557,0,0,
45,4,0,36,65557,65657,0,0,65952,66452,65657,65952,0,1,0,0,0,0,
45,0,0,36,66452,66554,0,0,0,0,66554,66904,0,0,66904,68034,0,0,
46,3,1,37,68034,68184,0,0,0,0,68184,68534,0,0,0,0,68534,70031,
47,4,1,37,71031,74238,0,0,74429,74929,74238,74429,0,1,0,0,0,0,
47,0,1,37,74929,74944,0,0,0,0,74944,75294,0,0,0,0,75294,75498,
48,0,1,38,75498,75604,0,0,0,0,75604,75954,0,0,0,0,75954,76018,
49,3,1,39,76018,76116,0,0,0,0,76116,76466,0,0,0,0,76466,76545,
50,0,1,39,77545,77579,0,0,0,0,77579,77929,0,0,0,0,77929,78003,
51,0,0,40,78003,78131,0,0,0,0,78131,78481,0,0,78481,78604,0,0,
52,0,0,41,78604,78771,0,0,0,0,78771,79121,0,0,79121,79331,0,0,
53,0,1,42,79331,79421,0,0,0,0,79421,79771,0,0,0,0,79771,79838,
54,1,0,43,79838,79935,0,0,0,0,79935,80285,0,0,80285,80330,0,0,
55,4,0,43,81330,81374,0,0,81635,82135,81374,81635,0,1,0,0,0,0,
55,0,0,43,82135,83030,0,0,0,0,83030,83380,0,0,83380,83435,0,0,
56,0,0,44,83435,83989,1,0,0,0,83989,84339,0,0,84339,84576,0,0,
57,0,1,45,84576,84677,0,0,0,0,84677,85027,0,0,0,0,85027,85037,
58,4,0,46,85037,85256,0,0,85480,85980,85256,85480,1,0,0,0,0,0,
58,0,0,46,85980,86748,0,1,0,0,86748,87098,0,0,87098,87256,0,0,
59,0,1,47,87256,87395,0,0,0,0,87395,87745,0,0,0,0,87745,87861,
60,0,1,48,87861,87950,0,0,0,0,87950,88300,0,0,0,0,88300,88347,
61,0,1,49,88347,88471,0,0,0,0,88471,88821,0,0,0,0,88821,88999,
62,1,0,50,88999,89121,0,0,0,0,89121,89471,0,0,89471,89650,0,0,
63,4,0,50,90650,94275,2,1,94569,95069,94275,94569,0,1,0,0,0,0,
63,0,0,50,95069,96844,0,0,0,0,96844,97194,0,0,97194,97345,0,0,
64,0,1,51,97345,97437,0,0,0,0,97437,97787,0,0,0,0,97787,97808,
65,0,1,52,97808,97897,0,0,0,0,97897,98247,0,0,0,0,98247,98308,
66,1,0,53,98308,98415,0,0,0,0,98415,98765,0,0,98765,98843,0,0,
67,0,0,53,99843,100173,0,1,0,0,100173,100523,0,0,100523,100820,0,0,
68,0,1,54,100820,100947,0,0,0,0,100947,101297,0,0,0,0,101297,101462,
69,0,1,55,101462,101559,0,0,0,0,101559,101909,0,0,0,0,101909,102076,
70,4,0,56,102076,102405,0,0,102626,103126,102405,102626,0,1,0,0,0,0,
70,4,0,56,103126,103127,0,0,103445,103945,103127,103445,1,0,0,0,0,0,
70,0,0,56,103945,104019,0,0,0,0,104019,104369,0,0,104369,104535,0,0,
71,0,0,57,104535,104611,0,0,0,0,104611,104961,0,0,104961,105155,0,0,
72,0,1,58,105155,105245,0,0,0,0,105245,105595,0,0,0,0,105595,105754,
73,1,0,59,105754,105841,0,0,0,0,105841,106191,0,0,106191,106287,0,0,
74,0,0,59,107287,107581,0,1,0,0,107581,107931,0,0,107931,108052,0,0,
75,0,1,60,108052,108147,0,0,0,0,108147,108497,0,0,0,0,108497,108615,
76,0,1,61,108615,108732,0,0,0,0,108732,109082,0,0,0,0,109082,109277,
