,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
31,3,1,20,85377,85450,0,0,0,0,85450,85800,0,0,0,0,85800,85822,
32,4,1,20,86822,87265,0,2,87519,88019,87265,87519,0,1,0,0,0,0,
32,0,1,20,88019,88044,0,0,0,0,88044,88394,0,0,0,0,88394,88475,
33,0,0,21,88475,88541,0,0,0,0,88541,88891,0,0,88891,88973,0,0,
34,1,0,22,88973,89024,0,0,0,0,89024,89374,0,0,89374,89425,0,0,
35,4,0,22,90425,90932,0,0,91205,91705,90932,91205,0,1,0,0,0,0,
35,0,0,22,91705,93868,1,0,0,0,93868,94218,0,0,94218,94338,0,0,
36,3,1,23,94338,94424,0,0,0,0,94424,94774,0,0,0,0,94774,94812,
37,0,1,23,95812,96103,0,0,0,0,96103,96453,0,0,0,0,96453,96568,
38,1,0,24,96568,96656,0,0,0,0,96656,97006,0,0,97006,97077,0,0,
39,0,0,24,98077,98508,1,2,0,0,98508,98858,0,0,98858,98998,0,0,
40,0,0,25,98998,99048,0,0,0,0,99048,99398,0,0,99398,99516,0,0,
41,3,1,26,99516,99579,0,0,0,0,99579,99929,0,0,0,0,99929,100210,
42,4,1,26,101210,101371,0,0,101664,102164,101371,101664,0,1,0,0,0,0,
42,0,1,26,102164,105013,0,0,0,0,105013,105363,0,0,0,0,105363,105571,
43,0,1,27,105571,105675,0,0,0,0,105675,106025,0,0,0,0,106025,106086,
44,4,1,28,106086,106174,0,0,106466,106966,106174,106466,0,1,0,0,0,0,
44,0,1,28,106966,107260,0,0,0,0,107260,107610,0,0,0,0,107610,107683,
45,4,0,29,107683,107741,0,0,107991,108491,107741,107991,0,1,0,0,0,0,
45,0,0,29,108491,108507,0,0,0,0,108507,108857,0,0,108857,109012,0,0,
46,0,0,30,109012,109044,0,0,0,0,109044,109394,0,0,109394,109453,0,0,
47,3,1,31,109453,109530,0,0,0,0,109530,109880,0,0,0,0,109880,109903,
