,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
42,4,1,26,88102,88203,0,0,88424,88924,88203,88424,0,1,0,0,0,0,
42,0,1,26,88924,89066,0,0,0,0,89066,89366,0,0,0,0,89366,89645,
43,1,0,27,89645,89707,0,0,0,0,89707,90007,0,0,90007,90057,0,0,
44,0,0,27,91057,91068,0,0,0,0,91068,91368,0,0,91368,91512,0,0,
45,3,1,28,91512,91614,0,0,0,0,91614,91914,0,0,0,0,91914,92059,
46,0,1,28,93059,93093,0,0,0,0,93093,93393,0,0,0,0,93393,93578,
47,0,0,29,93578,93629,0,0,0,0,93629,93929,0,0,93929,94081,0,0,
48,0,0,30,94081,94184,0,0,0,0,94184,94484,0,0,94484,94663,0,0,
49,0,0,31,94663,94756,0,0,0,0,94756,95056,0,0,95056,95173,0,0,
50,0,1,32,95173,95276,0,0,0,0,95276,95576,0,0,0,0,95576,95632,
51,0,0,33,95632,95689,0,0,0,0,95689,95989,0,0,95989,96570,0,0,
52,3,1,34,96570,96660,0,0,0,0,96660,96960,0,0,0,0,96960,97090,
53,3,1,34,98090,99155,0,1,0,0,99155,99455,0,0,0,0,99455,99617,
54,0,1,34,100617,101362,0,1,0,0,101362,101662,0,0,0,0,101662,101720,
55,0,0,35,101720,101780,0,0,0,0,101780,102080,0,0,102080,102185,0,0,
56,3,1,36,102185,102282,0,0,0,0,102282,102582,0,0,0,0,102582,102670,
57,4,1,36,103670,103834,0,0,104054,104554,103834,104054,0,1,0,0,0,0,
57,0,1,36,104554,104995,0,2,0,0,104995,105295,0,0,0,0,105295,105426,
58,4,1,37,105426,105512,0,0,105731,106231,105512,105731,0,1,0,0,0,0,
58,0,1,37,106231,106730,0,1,0,0,106730,107030,0,0,0,0,107030,107087,
59,0,0,38,107087,107144,0,0,0,0,107144,107444,0,0,107444,107465,0,0,
60,3,1,39,107465,107592,0,0,0,0,107592,107892,0,0,0,0,107892,107947,
61,3,1,39,108947,109007,0,0,0,0,109007,109307,0,0,0,0,109307,109367,
62,0,1,39,110367,111325,0,0,0,0,111325,111625,0,0,0,0,111625,111760,
