,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
25,4,0,14,122500,122615,0,0,122960,123960,122615,122960,0,1,0,0,0,0,
25,1,0,14,123960,124783,2,2,0,0,124783,125183,0,0,125183,125312,0,0,
26,1,0,14,126312,130371,0,1,0,0,130371,130771,0,0,130771,130781,0,0,
27,1,0,14,131781,133097,0,2,0,0,133097,133497,0,0,133497,133690,0,0,
28,1,0,14,134690,134794,0,0,0,0,134794,135194,0,0,135194,135195,0,0,
29,0,0,14,136195,136846,1,1,0,0,136846,137246,0,0,137246,137565,0,0,
30,4,0,15,137565,137620,0,0,137955,138955,137620,137955,0,1,0,0,0,0,
30,1,0,15,138955,139700,0,0,0,0,139700,140100,0,0,140100,140105,0,0,
31,4,0,15,141105,141277,0,0,141669,142669,141277,141669,0,1,0,0,0,0,
31,0,0,15,142669,143391,0,1,0,0,143391,143791,0,0,143791,143869,0,0,
32,0,0,16,143869,143922,0,0,0,0,143922,144322,0,0,144322,144452,0,0,
33,0,1,17,144452,144567,0,0,0,0,144567,144967,0,0,0,0,144967,145003,
34,0,0,18,145003,145080,0,0,0,0,145080,145480,0,0,145480,145660,0,0,
35,3,1,19,145660,145727,0,0,0,0,145727,146127,0,0,0,0,146127,146211,
36,4,1,19,147211,150107,0,1,150304,151304,150107,150304,0,1,0,0,0,0,
36,4,1,19,151304,151631,0,0,151767,152767,151631,151767,0,1,0,0,0,0,
36,4,1,19,152767,153600,1,1,153922,154922,153600,153922,0,1,0,0,0,0,
36,4,1,19,154922,155311,0,1,155603,156603,155311,155603,1,0,0,0,0,0,
36,4,1,19,156603,158259,0,1,158559,159559,158259,158559,0,1,0,0,0,0,
36,3,1,19,159559,159760,0,1,0,0,159760,160160,0,0,0,0,160160,160206,
37,0,1,19,161206,162168,1,1,0,0,162168,162568,0,0,0,0,162568,162787,
38,4,0,20,162787,162857,0,0,163235,164235,162857,163235,0,1,0,0,0,0,
38,1,0,20,164235,165457,0,1,0,0,165457,165857,0,0,165857,166030,0,0,
39,0,0,20,167030,167676,0,2,0,0,167676,168076,0,0,168076,168121,0,0,
40,3,1,21,168121,168186,0,0,0,0,168186,168586,0,0,0,0,168586,168609,
41,4,1,21,169609,169695,0,0,170062,171062,169695,170062,0,1,0,0,0,0,
41,0,1,21,171062,172425,0,1,0,0,172425,172825,0,0,0,0,172825,173022,
42,0,1,22,173022,173091,0,0,0,0,173091,173491,0,0,0,0,173491,173557,
43,4,0,23,173557,173625,0,0,173966,174966,173625,173966,1,0,0,0,0,0,
43,0,0,23,174966,176829,0,1,0,0,176829,177229,0,0,177229,177362,0,0,
44,3,1,24,177362,177419,0,0,0,0,177419,177819,0,0,0,0,177819,177914,
45,4,1,24,178914,179348,0,0,179739,180739,179348,179739,0,1,0,0,0,0,
