,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
39,3,1,28,99842,101018,0,2,0,0,101018,101418,0,0,0,0,101418,101523,
40,0,1,28,102523,105291,0,0,0,0,105291,105691,0,0,0,0,105691,106286,
41,0,1,29,106286,106378,0,0,0,0,106378,106778,0,0,0,0,106778,106998,
42,0,0,30,106998,107068,0,0,0,0,107068,107468,0,0,107468,107567,0,0,
43,0,0,31,107567,107898,0,0,0,0,107898,108298,0,0,108298,108324,0,0,
44,0,1,32,108324,109396,1,0,0,0,109396,109796,0,0,0,0,109796,109994,
45,0,1,33,109994,110165,0,0,0,0,110165,110565,0,0,0,0,110565,110575,
46,0,0,34,110575,110677,0,0,0,0,110677,111077,0,0,111077,111189,0,0,
47,0,1,35,111189,111398,0,0,0,0,111398,111798,0,0,0,0,111798,112065,
48,0,1,36,112065,112170,0,0,0,0,112170,112570,0,0,0,0,112570,112870,
49,0,1,37,112870,112948,0,0,0,0,112948,113348,0,0,0,0,113348,113727,
50,0,0,38,113727,113856,0,0,0,0,113856,114256,0,0,114256,114393,0,0,
51,0,0,39,114393,114509,0,0,0,0,114509,114909,0,0,114909,115050,0,0,
52,1,0,40,115050,115136,0,0,0,0,115136,115536,0,0,115536,115715,0,0,
53,0,0,40,116715,117988,0,1,0,0,117988,118388,0,0,118388,118518,0,0,
54,3,1,41,118518,118609,0,0,0,0,118609,119009,0,0,0,0,119009,119145,
55,0,1,41,120145,120524,0,0,0,0,120524,120924,0,0,0,0,120924,121108,
56,0,0,42,121108,121194,0,0,0,0,121194,121594,0,0,121594,121742,0,0,
57,0,1,43,121742,122058,0,0,0,0,122058,122458,0,0,0,0,122458,122632,
58,0,1,44,122632,123216,0,1,0,0,123216,123616,0,0,0,0,123616,123726,
59,0,1,45,123726,123845,0,0,0,0,123845,124245,0,0,0,0,124245,124576,
60,0,0,46,124576,124659,0,0,0,0,124659,125059,0,0,125059,125196,0,0,
61,0,1,47,125196,125347,1,0,0,0,125347,125747,0,0,0,0,125747,126142,
62,1,0,48,126142,126291,0,0,0,0,126291,126691,0,0,126691,126864,0,0,
63,4,0,48,127864,128064,0,0,128192,128692,128064,128192,0,1,0,0,0,0,
63,0,0,48,128692,129625,0,0,0,0,129625,130025,0,0,130025,130152,0,0,
64,0,0,49,130152,130268,0,0,0,0,130268,130668,0,0,130668,130957,0,0,
65,1,0,50,130957,131051,0,0,0,0,131051,131451,0,0,131451,131784,0,0,
66,0,0,50,132784,134406,0,4,0,0,134406,134806,0,0,134806,134957,0,0,
67,4,1,51,134957,135096,0,0,135466,135966,135096,135466,1,0,0,0,0,0,
67,4,1,51,135966,138367,0,2,138543,139043,138367,138543,0,1,0,0,0,0,
67,0,1,51,139043,139839,0,0,0,0,139839,140239,0,0,0,0,140239,140632,
68,0,1,52,140632,140712,0,0,0,0,140712,141112,0,0,0,0,141112,141182,
69,1,0,53,141182,141286,0,0,0,0,141286,141686,0,0,141686,141818,0,0,
70,0,0,53,142818,143042,0,0,0,0,143042,143442,0,0,143442,143549,0,0,
71,0,1,54,143549,143698,0,0,0,0,143698,144098,0,0,0,0,144098,144220,
72,0,0,55,144220,145178,0,2,0,0,145178,145578,0,0,145578,145685,0,0,
73,0,0,56,145685,145926,0,0,0,0,145926,146326,0,0,146326,146637,0,0,
74,3,1,57,146637,146740,0,0,0,0,146740,147140,0,0,0,0,147140,147730,
75,0,1,57,148730,148906,0,0,0,0,148906,149306,0,0,0,0,149306,149381,
76,0,0,58,149381,149514,0,0,0,0,149514,149914,0,0,149914,150056,0,0,
