,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
49,0,1,43,70808,70835,0,0,0,0,70835,71335,0,0,0,0,71335,71911,
50,4,1,44,71911,71988,0,0,72466,72966,71988,72466,1,0,0,0,0,0,
50,3,1,44,72966,75562,0,0,0,0,75562,76062,0,0,0,0,76062,76137,
51,0,1,44,77137,77623,0,0,0,0,77623,78123,0,0,0,0,78123,78446,
52,0,0,45,78446,78527,0,0,0,0,78527,79027,0,0,79027,79122,0,0,
53,0,0,46,79122,79167,0,0,0,0,79167,79667,0,0,79667,79874,0,0,
54,0,1,47,79874,79920,0,0,0,0,79920,80420,0,0,0,0,80420,80692,
55,0,0,48,80692,80757,0,0,0,0,80757,81257,0,0,81257,81348,0,0,
56,0,0,49,81348,81405,0,0,0,0,81405,81905,0,0,81905,82069,0,0,
57,2,1,50,82069,82138,0,0,0,0,82138,82638,0,0,0,0,82638,84638,
58,0,1,50,85138,89822,0,0,0,0,89822,90322,0,0,0,0,90322,90453,
59,0,0,51,90453,90525,0,0,0,0,90525,91025,0,0,91025,91140,0,0,
60,0,1,52,91140,91190,0,0,0,0,91190,91690,0,0,0,0,91690,91986,
61,0,1,53,91986,92047,0,0,0,0,92047,92547,0,0,0,0,92547,92598,
62,0,1,54,92598,92665,0,0,0,0,92665,93165,0,0,0,0,93165,93303,
63,4,0,55,93303,93360,0,0,93851,94351,93360,93851,0,1,0,0,0,0,
63,0,0,55,94351,94394,0,0,0,0,94394,94894,0,0,94894,95007,0,0,
64,0,1,56,95007,95057,0,0,0,0,95057,95557,0,0,0,0,95557,96059,
65,1,0,57,96059,96116,0,0,0,0,96116,96616,0,0,96616,96826,0,0,
66,0,0,57,97826,98055,0,0,0,0,98055,98555,0,0,98555,98711,0,0,
67,0,0,58,98711,98778,0,0,0,0,98778,99278,0,0,99278,99427,0,0,
68,0,0,59,99427,99479,0,0,0,0,99479,99979,0,0,99979,100075,0,0,
69,3,1,60,100075,100131,0,0,0,0,100131,100631,0,0,0,0,100631,100761,
