,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
21,1,0,7,98362,98878,0,2,0,0,98878,99278,0,0,99278,99736,0,0,
22,1,0,7,100736,101238,0,1,0,0,101238,101638,0,0,101638,101755,0,0,
23,0,0,7,102755,103088,0,1,0,0,103088,103488,0,0,103488,103563,0,0,
24,0,1,8,103563,103648,0,0,0,0,103648,104048,0,0,0,0,104048,104166,
25,0,1,9,104166,104223,0,0,0,0,104223,104623,0,0,0,0,104623,104701,
26,4,1,10,104701,104755,0,0,105141,105641,104755,105141,0,1,0,0,0,0,
26,4,1,10,105641,106536,2,0,106664,107164,106536,106664,1,0,0,0,0,0,
26,3,1,10,107164,107670,0,1,0,0,107670,108070,0,0,0,0,108070,108256,
27,0,1,10,109256,109289,0,0,0,0,109289,109689,0,0,0,0,109689,109938,
28,4,1,11,109938,109997,0,0,110384,110884,109997,110384,0,1,0,0,0,0,
28,4,1,11,110884,111063,0,0,111369,111869,111063,111369,1,0,0,0,0,0,
28,4,1,11,111869,112989,0,2,113158,113658,112989,113158,1,0,0,0,0,0,
28,4,1,11,113658,113759,0,0,113843,114343,113759,113843,0,1,0,0,0,0,
28,4,1,11,114343,114889,0,1,115069,115569,114889,115069,0,1,0,0,0,0,
28,4,1,11,115569,116089,0,1,116214,116714,116089,116214,1,0,0,0,0,0,
28,0,1,11,116714,117026,1,0,0,0,117026,117426,0,0,0,0,117426,117475,
29,1,0,12,117475,117533,0,0,0,0,117533,117933,0,0,117933,118152,0,0,
30,4,0,12,119152,120202,0,3,120570,121070,120202,120570,1,0,0,0,0,0,
30,0,0,12,121070,121894,0,1,0,0,121894,122294,0,0,122294,122398,0,0,
31,3,1,13,122398,122456,0,0,0,0,122456,122856,0,0,0,0,122856,123055,
32,3,1,13,124055,124660,0,1,0,0,124660,125060,0,0,0,0,125060,125092,
33,3,1,13,126092,126748,0,1,0,0,126748,127148,0,0,0,0,127148,127561,
34,3,1,13,128561,128597,0,0,0,0,128597,128997,0,0,0,0,128997,129116,
35,3,1,13,130116,132429,3,2,0,0,132429,132829,0,0,0,0,132829,132834,
36,3,1,13,133834,134686,0,1,0,0,134686,135086,0,0,0,0,135086,135293,
37,4,1,13,136293,136528,0,0,136722,137222,136528,136722,1,0,0,0,0,0,
37,4,1,13,137222,138543,0,1,138723,139223,138543,138723,1,0,0,0,0,0,
37,4,1,13,139223,139526,1,0,139730,140230,139526,139730,1,0,0,0,0,0,
37,0,1,13,140230,141471,0,1,0,0,141471,141871,0,0,0,0,141871,142021,
38,1,0,14,142021,142083,0,0,0,0,142083,142483,0,0,142483,142496,0,0,
39,0,0,14,143496,149503,0,4,0,0,149503,149903,0,0,149903,150048,0,0,
40,0,0,15,150048,150113,0,0,0,0,150113,150513,0,0,150513,150639,0,0,
41,4,0,16,150639,151018,0,0,151287,151787,151018,151287,1,0,0,0,0,0,
41,0,0,16,151787,152573,0,1,0,0,152573,152973,0,0,152973,153477,0,0,
42,3,1,17,153477,153550,0,0,0,0,153550,153950,0,0,0,0,153950,154213,
43,4,1,17,155213,156097,1,0,156249,156749,156097,156249,1,0,0,0,0,0,
43,3,1,17,156749,157395,0,1,0,0,157395,157795,0,0,0,0,157795,158673,
44,4,1,17,159673,159703,0,0,160093,160593,159703,160093,1,0,0,0,0,0,
