,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
31,4,1,19,74034,74422,0,0,74765,75265,74422,74765,1,0,0,0,0,0,
31,3,1,19,75265,76199,0,0,0,0,76199,76549,0,0,0,0,76549,76607,
32,0,1,19,77607,78074,0,1,0,0,78074,78424,0,0,0,0,78424,78488,
33,3,1,20,78488,78601,0,0,0,0,78601,78951,0,0,0,0,78951,79045,
34,4,1,20,80045,80531,0,0,80731,81231,80531,80731,1,0,0,0,0,0,
34,4,1,20,81231,81819,0,1,82134,82634,81819,82134,0,1,0,0,0,0,
34,4,1,20,82634,82737,0,0,83080,83580,82737,83080,1,0,0,0,0,0,
34,4,1,20,83580,83998,0,0,84140,84640,83998,84140,1,0,0,0,0,0,
34,4,1,20,84640,85367,1,0,85680,86180,85367,85680,1,0,0,0,0,0,
34,0,1,20,86180,86240,0,0,0,0,86240,86590,0,0,0,0,86590,86689,
35,1,0,21,86689,86788,0,0,0,0,86788,87138,0,0,87138,87448,0,0,
36,0,0,21,88448,88487,0,0,0,0,88487,88837,0,0,88837,89121,0,0,
37,3,1,22,89121,89219,0,0,0,0,89219,89569,0,0,0,0,89569,89921,
38,0,1,22,90921,90951,0,0,0,0,90951,91301,0,0,0,0,91301,91464,
39,0,0,23,91464,91553,0,0,0,0,91553,91903,0,0,91903,92178,0,0,
40,0,1,24,92178,92274,0,0,0,0,92274,92624,0,0,0,0,92624,92935,
41,3,1,25,92935,93031,0,0,0,0,93031,93381,0,0,0,0,93381,93542,
42,4,1,25,94542,98178,0,0,98360,98860,98178,98360,0,1,0,0,0,0,
42,4,1,25,98860,99959,0,1,100215,100715,99959,100215,1,0,0,0,0,0,
42,4,1,25,100715,101383,0,0,101719,102219,101383,101719,0,1,0,0,0,0,
42,3,1,25,102219,102352,0,0,0,0,102352,102702,0,0,0,0,102702,102714,
43,3,1,25,103714,104190,0,2,0,0,104190,104540,0,0,0,0,104540,104687,
44,4,1,25,105687,105978,0,0,106164,106664,105978,106164,1,0,0,0,0,0,
44,4,1,25,106664,108051,0,2,108390,108890,108051,108390,1,0,0,0,0,0,
44,0,1,25,108890,109314,0,1,0,0,109314,109664,0,0,0,0,109664,110155,
45,0,0,26,110155,110273,0,0,0,0,110273,110623,0,0,110623,110805,0,0,
46,4,0,27,110805,110920,0,0,111231,111731,110920,111231,0,1,0,0,0,0,
46,4,0,27,111731,112032,0,0,112259,112759,112032,112259,1,0,0,0,0,0,
46,1,0,27,112759,112919,1,0,0,0,112919,113269,0,0,113269,113400,0,0,
47,0,0,27,114400,115042,0,0,0,0,115042,115392,0,0,115392,115967,0,0,
48,1,0,28,115967,116059,0,0,0,0,116059,116409,0,0,116409,116633,0,0,
49,4,0,28,117633,117699,0,0,117980,118480,117699,117980,0,1,0,0,0,0,
49,4,0,28,118480,118536,0,0,118796,119296,118536,118796,0,1,0,0,0,0,
49,4,0,28,119296,119306,0,0,119510,120010,119306,119510,1,0,0,0,0,0,
49,1,0,28,120010,120053,0,0,0,0,120053,120403,0,0,120403,120640,0,0,
50,1,0,28,121640,121931,0,0,0,0,121931,122281,0,0,122281,122460,0,0,
51,0,0,28,123460,123527,0,0,0,0,123527,123877,0,0,123877,123928,0,0,
52,0,1,29,123928,124040,0,0,0,0,124040,124390,0,0,0,0,124390,124607,
53,0,0,30,124607,124793,0,0,0,0,124793,125143,0,0,125143,125190,0,0,
54,0,1,31,125190,125277,0,0,0,0,125277,125627,0,0,0,0,125627,125859,
55,1,0,32,125859,125945,0,0,0,0,125945,126295,0,0,126295,126392,0,0,
56,0,0,32,127392,127767,0,2,0,0,127767,128117,0,0,128117,128306,0,0,
57,0,0,33,128306,128391,0,0,0,0,128391,128741,0,0,128741,128976,0,0,
58,3,1,34,128976,129089,0,0,0,0,129089,129439,0,0,0,0,129439,129543,
59,4,1,34,130543,131608,1,0,131935,132435,131608,131935,0,1,0,0,0,0,
59,4,1,34,132435,132870,1,0,133150,133650,132870,133150,0,1,0,0,0,0,
59,4,1,34,133650,133784,0,0,134093,134593,133784,134093,1,0,0,0,0,0,
59,4,1,34,134593,135078,0,1,135381,135881,135078,135381,0,1,0,0,0,0,
59,4,1,34,135881,138902,0,0,139176,139676,138902,139176,1,0,0,0,0,0,
59,0,1,34,139676,139907,0,0,0,0,139907,140257,0,0,0,0,140257,140683,
60,0,1,35,140683,140785,0,0,0,0,140785,141135,0,0,0,0,141135,141175,
61,0,0,36,141175,141262,0,0,0,0,141262,141612,0,0,141612,141756,0,0,
62,0,1,37,141756,141851,0,0,0,0,141851,142201,0,0,0,0,142201,142428,
63,0,0,38,142428,142538,0,0,0,0,142538,142888,0,0,142888,143038,0,0,
64,4,1,39,143038,143132,0,0,143474,143974,143132,143474,1,0,0,0,0,0,
64,4,1,39,143974,144306,0,1,144583,145083,144306,144583,0,1,0,0,0,0,
64,4,1,39,145083,145120,0,0,145431,145931,145120,145431,1,0,0,0,0,0,
64,4,1,39,145931,145994,0,0,146198,146698,145994,146198,0,1,0,0,0,0,
64,4,1,39,146698,147511,0,1,147855,148355,147511,147855,1,0,0,0,0,0,
64,0,1,39,148355,148899,0,0,0,0,148899,149249,0,0,0,0,149249,149332,
65,0,0,40,149332,149438,0,0,0,0,149438,149788,0,0,149788,149987,0,0,
66,0,0,41,149987,150073,0,0,0,0,150073,150423,0,0,150423,150424,0,0,
67,3,1,42,150424,150554,0,0,0,0,150554,150904,0,0,0,0,150904,151286,
68,0,1,42,152286,152477,0,0,0,0,152477,152827,0,0,0,0,152827,152946,
69,0,1,43,152946,153026,0,0,0,0,153026,153376,0,0,0,0,153376,153569,
70,1,0,44,153569,153640,0,0,0,0,153640,153990,0,0,153990,154078,0,0,
71,4,0,44,155078,155231,1,0,155463,155963,155231,155463,1,0,0,0,0,0,
71,0,0,44,155963,156034,0,0,0,0,156034,156384,0,0,156384,156595,0,0,
72,0,1,45,156595,156683,0,0,0,0,156683,157033,0,0,0,0,157033,157189,
73,0,1,46,157189,157282,0,0,0,0,157282,157632,0,0,0,0,157632,157754,
74,1,0,47,157754,157877,0,0,0,0,157877,158227,0,0,158227,158229,0,0,
75,4,0,47,159229,159373,0,0,159650,160150,159373,159650,1,0,0,0,0,0,
75,4,0,47,160150,160290,0,0,160544,161044,160290,160544,0,1,0,0,0,0,
75,4,0,47,161044,161369,1,0,161699,162199,161369,161699,1,0,0,0,0,0,
75,4,0,47,162199,162646,0,0,162930,163430,162646,162930,1,0,0,0,0,0,
75,0,0,47,163430,163490,0,0,0,0,163490,163840,0,0,163840,164203,0,0,
76,3,1,48,164203,164304,0,0,0,0,164304,164654,0,0,0,0,164654,164725,
77,0,1,48,165725,165932,0,0,0,0,165932,166282,0,0,0,0,166282,166338,
78,1,0,49,166338,166455,0,0,0,0,166455,166805,0,0,166805,167054,0,0,
79,0,0,49,168054,168102,0,0,0,0,168102,168452,0,0,168452,168698,0,0,
80,0,0,50,168698,168796,0,0,0,0,168796,169146,0,0,169146,169238,0,0,
81,4,1,51,169238,169390,0,0,169554,170054,169390,169554,1,0,0,0,0,0,
81,0,1,51,170054,170224,0,1,0,0,170224,170574,0,0,0,0,170574,170601,
82,0,0,52,170601,170726,0,0,0,0,170726,171076,0,0,171076,171224,0,0,
83,0,1,53,171224,171351,0,0,0,0,171351,171701,0,0,0,0,171701,171811,
84,3,1,54,171811,171881,0,0,0,0,171881,172231,0,0,0,0,172231,172585,
85,0,1,54,173585,173731,0,0,0,0,173731,174081,0,0,0,0,174081,175082,
86,0,1,55,175082,175177,0,0,0,0,175177,175527,0,0,0,0,175527,175576,
87,1,0,56,175576,175666,0,0,0,0,175666,176016,0,0,176016,176209,0,0,
88,0,0,56,177209,177332,0,0,0,0,177332,177682,0,0,177682,177762,0,0,
89,1,0,57,177762,177885,0,0,0,0,177885,178235,0,0,178235,178344,0,0,
90,4,0,57,179344,179911,0,1,180132,180632,179911,180132,0,1,0,0,0,0,
90,0,0,57,180632,181488,0,1,0,0,181488,181838,0,0,181838,182073,0,0,
91,1,0,58,182073,182167,0,0,0,0,182167,182517,0,0,182517,182782,0,0,
92,0,0,58,183782,183804,0,0,0,0,183804,184154,0,0,184154,184712,0,0,
93,3,1,59,184712,184835,0,0,0,0,184835,185185,0,0,0,0,185185,185306,
94,3,1,59,186306,186311,0,0,0,0,186311,186661,0,0,0,0,186661,186871,
95,3,1,59,187871,187930,0,0,0,0,187930,188280,0,0,0,0,188280,188322,
96,4,1,59,189322,191673,0,0,192000,192500,191673,192000,1,0,0,0,0,0,
96,0,1,59,192500,193064,0,0,0,0,193064,193414,0,0,0,0,193414,193466,
97,0,1,60,193466,193578,0,0,0,0,193578,193928,0,0,0,0,193928,193934,
98,0,1,61,193934,194038,0,0,0,0,194038,194388,0,0,0,0,194388,194470,
99,0,0,62,194470,194631,0,0,0,0,194631,194981,0,0,194981,195364,0,0,
-1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,15-Aug-2017
Time,9:46
Box Index,2
ExptType,0
SessionRecord,8

Session Title,Individual Cue and Discrimination training
Protocol Title,R-R JBT Pure Tones
Protocol Description,R-R JBT Tones (repeat Inc)
Analysis Ref,CS-240170
Dose Details,Index,0
No Dose
999
0
Unassigned
300
Subject Id,CH8_2
DB Ref,Training
DB Group,-1
Day Table,Unassigned
Duration,345212
Pellet Count,43
Fluid Count,0
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,2
SL Dummy,1
SS Target,2
SS Dummy,1
LeverTC
L(1),L(2),
258,291,
SensorTC
S(1),
699,
AutoControl,Index,0,
AC Comment,,Discrimination training
2WT Details
Trials,Banked,Sequential,Noise,Shock
100,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
