,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
42,0,0,22,93769,93827,0,0,0,0,93827,94127,0,0,94127,94271,0,0,
43,3,1,23,94271,94341,0,0,0,0,94341,94641,0,0,0,0,94641,94660,
44,4,1,23,95660,96043,0,0,96326,96826,96043,96326,0,1,0,0,0,0,
44,0,1,23,96826,96854,0,0,0,0,96854,97154,0,0,0,0,97154,97172,
45,3,1,24,97172,97239,0,0,0,0,97239,97539,0,0,0,0,97539,97688,
46,0,1,24,98688,99104,0,1,0,0,99104,99404,0,0,0,0,99404,99472,
47,0,0,25,99472,99564,0,0,0,0,99564,99864,0,0,99864,99980,0,0,
48,3,1,26,99980,100069,0,0,0,0,100069,100369,0,0,0,0,100369,100958,
49,4,1,26,101958,102209,0,0,102452,102952,102209,102452,0,1,0,0,0,0,
49,4,1,26,102952,103340,0,2,103554,104054,103340,103554,1,0,0,0,0,0,
49,0,1,26,104054,104507,0,0,0,0,104507,104807,0,0,0,0,104807,104843,
50,0,1,27,104843,104928,0,0,0,0,104928,105228,0,0,0,0,105228,105288,
51,0,0,28,105288,105372,0,0,0,0,105372,105672,0,0,105672,106063,0,0,
52,3,1,29,106063,106189,0,0,0,0,106189,106489,0,0,0,0,106489,106584,
53,4,1,29,107584,107833,0,0,108055,108555,107833,108055,0,1,0,0,0,0,
53,3,1,29,108555,108871,0,1,0,0,108871,109171,0,0,0,0,109171,109241,
54,0,1,29,110241,110775,1,0,0,0,110775,111075,0,0,0,0,111075,111176,
55,0,0,30,111176,111258,0,0,0,0,111258,111558,0,0,111558,111692,0,0,
56,0,0,31,111692,111751,0,0,0,0,111751,112051,0,0,112051,112173,0,0,
57,0,0,32,112173,112277,0,0,0,0,112277,112577,0,0,112577,112679,0,0,
58,0,0,33,112679,112772,0,0,0,0,112772,113072,0,0,113072,113215,0,0,
59,0,1,34,113215,113303,0,0,0,0,113303,113603,0,0,0,0,113603,113608,
60,1,0,35,113608,113720,0,0,0,0,113720,114020,0,0,114020,114188,0,0,
61,0,0,35,115188,115221,0,0,0,0,115221,115521,0,0,115521,115804,0,0,
62,3,1,36,115804,115893,0,0,0,0,115893,116193,0,0,0,0,116193,116329,
63,3,1,36,117329,117446,0,0,0,0,117446,117746,0,0,0,0,117746,117862,
64,4,1,36,118862,123204,0,2,123472,123972,123204,123472,0,1,0,0,0,0,
64,4,1,36,123972,124187,0,0,124324,124824,124187,124324,1,0,0,0,0,0,
64,4,1,36,124824,125400,1,2,125667,126167,125400,125667,0,1,0,0,0,0,
64,4,1,36,126167,126442,0,0,126549,127049,126442,126549,1,0,0,0,0,0,
64,0,1,36,127049,127203,0,0,0,0,127203,127503,0,0,0,0,127503,127678,
65,0,1,37,127678,127773,0,0,0,0,127773,128073,0,0,0,0,128073,128231,
66,0,1,38,128231,128291,0,0,0,0,128291,128591,0,0,0,0,128591,128753,
67,4,1,39,128753,128829,0,0,129124,129624,128829,129124,0,1,0,0,0,0,
67,0,1,39,129624,130936,1,1,0,0,130936,131236,0,0,0,0,131236,131594,
68,0,0,40,131594,131683,0,0,0,0,131683,131983,0,0,131983,132088,0,0,
69,0,0,41,132088,132161,0,0,0,0,132161,132461,0,0,132461,132525,0,0,
70,0,0,42,132525,132609,0,0,0,0,132609,132909,0,0,132909,133131,0,0,
71,3,1,43,133131,133213,0,0,0,0,133213,133513,0,0,0,0,133513,133602,
72,4,1,43,134602,135968,0,3,136249,136749,135968,136249,0,1,0,0,0,0,
72,0,1,43,136749,137403,2,0,0,0,137403,137703,0,0,0,0,137703,138071,
73,3,1,44,138071,138132,0,0,0,0,138132,138432,0,0,0,0,138432,138551,
74,0,1,44,139551,139811,2,0,0,0,139811,140111,0,0,0,0,140111,140379,
75,1,0,45,140379,140447,0,0,0,0,140447,140747,0,0,140747,140952,0,0,
76,4,0,45,141952,142342,0,2,142626,143126,142342,142626,0,1,0,0,0,0,
76,0,0,45,143126,143520,0,1,0,0,143520,143820,0,0,143820,143961,0,0,
77,3,1,46,143961,144035,0,0,0,0,144035,144335,0,0,0,0,144335,144402,
78,3,1,46,145402,146655,0,1,0,0,146655,146955,0,0,0,0,146955,147063,
79,3,1,46,148063,148158,0,0,0,0,148158,148458,0,0,0,0,148458,148828,
80,0,1,46,149828,150555,1,0,0,0,150555,150855,0,0,0,0,150855,151299,
81,1,0,47,151299,151375,0,0,0,0,151375,151675,0,0,151675,151755,0,0,
82,4,0,47,152755,153288,0,0,153572,154072,153288,153572,0,1,0,0,0,0,
82,0,0,47,154072,154626,0,0,0,0,154626,154926,0,0,154926,155059,0,0,
83,0,1,48,155059,155146,0,0,0,0,155146,155446,0,0,0,0,155446,155750,
84,0,1,49,155750,155849,0,0,0,0,155849,156149,0,0,0,0,156149,156237,
85,0,1,50,156237,156320,0,0,0,0,156320,156620,0,0,0,0,156620,156948,
86,0,0,51,156948,157032,0,0,0,0,157032,157332,0,0,157332,157457,0,0,
87,0,1,52,157457,157543,0,0,0,0,157543,157843,0,0,0,0,157843,158195,
88,0,1,53,158195,158258,0,0,0,0,158258,158558,0,0,0,0,158558,158883,
89,0,1,54,158883,158949,0,0,0,0,158949,159249,0,0,0,0,159249,159498,
90,0,0,55,159498,159563,0,0,0,0,159563,159863,0,0,159863,160011,0,0,
91,0,0,56,160011,160084,0,0,0,0,160084,160384,0,0,160384,160524,0,0,
92,0,0,57,160524,160591,0,0,0,0,160591,160891,0,0,160891,161051,0,0,
93,0,0,58,161051,161141,0,0,0,0,161141,161441,0,0,161441,161499,0,0,
94,0,1,59,161499,161585,0,0,0,0,161585,161885,0,0,0,0,161885,162110,
95,0,0,60,162110,162182,0,0,0,0,162182,162482,0,0,162482,162567,0,0,
96,0,1,61,162567,162628,0,0,0,0,162628,162928,0,0,0,0,162928,163216,
97,3,1,62,163216,163293,0,0,0,0,163293,163593,0,0,0,0,163593,163612,
98,0,1,62,164612,165167,1,0,0,0,165167,165467,0,0,0,0,165467,165559,
99,0,1,63,165559,165629,0,0,0,0,165629,165929,0,0,0,0,165929,166060,
-1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,18-Jul-2017
Time,13:8
Box Index,2
ExptType,0
SessionRecord,61

Session Title,Individual Cue and Discrimination training
Protocol Title,R-R JBT Pure Tones
Protocol Description,R-R JBT Tones (repeat Inc)
Analysis Ref,CS-240170
Dose Details,Index,0
No Dose
999
0
Unassigned
300
Subject Id,JB2_2
DB Ref,Training
DB Group,-1
Day Table,Unassigned
Duration,169895
Pellet Count,55
Fluid Count,0
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,2
SL Dummy,1
SS Target,2
SS Dummy,1
LeverTC
L(1),L(2),
140,128,
SensorTC
S(1),
494,
AutoControl,Index,0,
AC Comment,,Discrimination training
2WT Details
Trials,Banked,Sequential,Noise,Shock
100,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
Bank,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,
Group,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,
Control,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,
Frequency,8000,8000,8000,2000,2000,8000,2000,8000,2000,2000,2000,8000,8000,8000,8000,2000,2000,8000,2000,2000,8000,8000,8000,2000,2000,8000,2000,2000,2000,8000,2000,8000,2000,8000,2000,2000,2000,8000,8000,8000,2000,8000,8000,8000,2000,8000,8000,2000,2000,2000,8000,2000,2000,8000,8000,8000,2000,2000,2000,8000,8000,2000,2000,8000,2000,8000,2000,8000,2000,8000,2000,8000,2000,8000,8000,2000,8000,8000,2000,2000,8000,2000,8000,2000,8000,8000,8000,2000,2000,2000,2000,8000,2000,8000,8000,2000,2000,8000,8000,2000,
