,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
29,3,1,10,81706,81957,0,0,0,0,81957,82257,0,0,0,0,82257,82276,
30,3,1,10,82776,83973,0,0,0,0,83973,84273,0,0,0,0,84273,84880,
31,3,1,10,85380,85870,0,1,0,0,85870,86170,0,0,0,0,86170,86271,
32,4,1,10,86771,87480,0,1,87685,88185,87480,87685,1,0,0,0,0,0,
32,4,1,10,88185,89725,0,0,89886,90386,89725,89886,1,0,0,0,0,0,
32,0,1,10,90386,91838,1,0,0,0,91838,92138,0,0,0,0,92138,92177,
33,1,0,11,92177,92304,0,0,0,0,92304,92604,0,0,92604,92704,0,0,
34,0,0,11,93204,94293,0,1,0,0,94293,94593,0,0,94593,94683,0,0,
35,0,0,12,94683,94812,0,0,0,0,94812,95112,0,0,95112,95243,0,0,
36,3,1,13,95243,95374,0,0,0,0,95374,95674,0,0,0,0,95674,95773,
37,3,1,13,96273,96541,0,0,0,0,96541,96841,0,0,0,0,96841,97859,
38,4,1,13,98359,98645,0,0,98851,99351,98645,98851,0,1,0,0,0,0,
38,3,1,13,99351,99718,1,0,0,0,99718,100018,0,0,0,0,100018,100230,
39,4,1,13,100730,102109,0,0,102389,102889,102109,102389,0,1,0,0,0,0,
39,4,1,13,102889,102890,0,0,103104,103604,102890,103104,1,0,0,0,0,0,
39,3,1,13,103604,105492,0,1,0,0,105492,105792,0,0,0,0,105792,106161,
40,0,1,13,106661,106687,0,0,0,0,106687,106987,0,0,0,0,106987,107072,
41,3,1,14,107072,107217,0,0,0,0,107217,107517,0,0,0,0,107517,107692,
42,0,1,14,108192,108423,0,0,0,0,108423,108723,0,0,0,0,108723,108885,
43,0,0,15,108885,108990,0,0,0,0,108990,109290,0,0,109290,109471,0,0,
44,4,0,16,109471,110446,0,0,110520,111020,110446,110520,0,1,0,0,0,0,
44,4,0,16,111020,113033,0,1,113127,113627,113033,113127,0,1,0,0,0,0,
44,1,0,16,113627,114430,0,0,0,0,114430,114730,0,0,114730,115466,0,0,
45,4,0,16,115966,117242,0,0,117414,117914,117242,117414,0,1,0,0,0,0,
45,0,0,16,117914,118352,1,0,0,0,118352,118652,0,0,118652,118859,0,0,
46,0,0,17,118859,119004,0,0,0,0,119004,119304,0,0,119304,119307,0,0,
47,3,1,18,119307,119443,0,0,0,0,119443,119743,0,0,0,0,119743,119803,
48,4,1,18,120303,120538,0,0,120764,121264,120538,120764,0,1,0,0,0,0,
48,3,1,18,121264,121421,0,0,0,0,121421,121721,0,0,0,0,121721,121859,
49,0,1,18,122359,122864,0,1,0,0,122864,123164,0,0,0,0,123164,123313,
50,3,1,19,123313,123479,0,0,0,0,123479,123779,0,0,0,0,123779,124006,
51,0,1,19,124506,125012,0,0,0,0,125012,125312,0,0,0,0,125312,125316,
52,4,0,20,125316,125427,0,0,125724,126224,125427,125724,0,1,0,0,0,0,
52,4,0,20,126224,126373,0,0,126481,126981,126373,126481,0,1,0,0,0,0,
52,4,0,20,126981,129831,0,1,130102,130602,129831,130102,1,0,0,0,0,0,
52,4,0,20,130602,130963,0,0,131202,131702,130963,131202,1,0,0,0,0,0,
52,0,0,20,131702,131775,0,0,0,0,131775,132075,0,0,132075,132218,0,0,
53,4,0,21,132218,132341,0,0,132614,133114,132341,132614,1,0,0,0,0,0,
53,4,0,21,133114,133123,0,0,133265,133765,133123,133265,0,1,0,0,0,0,
53,0,0,21,133765,133939,0,1,0,0,133939,134239,0,0,134239,134350,0,0,
54,0,0,22,134350,134453,0,0,0,0,134453,134753,0,0,134753,134854,0,0,
55,3,1,23,134854,134968,0,0,0,0,134968,135268,0,0,0,0,135268,135328,
56,4,1,23,135828,135944,0,0,136056,136556,135944,136056,0,1,0,0,0,0,
56,4,1,23,136556,136576,0,0,136705,137205,136576,136705,0,1,0,0,0,0,
56,4,1,23,137205,137308,0,0,137590,138090,137308,137590,1,0,0,0,0,0,
56,3,1,23,138090,138261,0,0,0,0,138261,138561,0,0,0,0,138561,138682,
57,3,1,23,139182,139379,0,1,0,0,139379,139679,0,0,0,0,139679,141044,
58,0,1,23,141544,142112,0,0,0,0,142112,142412,0,0,0,0,142412,142518,
59,0,1,24,142518,142646,0,0,0,0,142646,142946,0,0,0,0,142946,143209,
60,0,1,25,143209,143324,0,0,0,0,143324,143624,0,0,0,0,143624,143675,
61,1,0,26,143675,143785,0,0,0,0,143785,144085,0,0,144085,144095,0,0,
62,0,0,26,144595,144607,0,0,0,0,144607,144907,0,0,144907,145101,0,0,
63,0,1,27,145101,145208,0,0,0,0,145208,145508,0,0,0,0,145508,145537,
64,0,1,28,145537,145642,0,0,0,0,145642,145942,0,0,0,0,145942,146279,
65,4,0,29,146279,146388,0,0,146612,147112,146388,146612,0,1,0,0,0,0,
65,4,0,29,147112,147398,0,1,147634,148134,147398,147634,0,1,0,0,0,0,
65,4,0,29,148134,148249,0,0,148511,149011,148249,148511,1,0,0,0,0,0,
65,0,0,29,149011,150462,0,2,0,0,150462,150762,0,0,150762,150850,0,0,
66,3,1,30,150850,150943,0,0,0,0,150943,151243,0,0,0,0,151243,151346,
67,0,1,30,151846,152241,0,0,0,0,152241,152541,0,0,0,0,152541,152795,
68,4,0,31,152795,152906,0,0,153206,153706,152906,153206,0,1,0,0,0,0,
68,4,0,31,153706,154180,0,0,154333,154833,154180,154333,0,1,0,0,0,0,
68,1,0,31,154833,154855,0,0,0,0,154855,155155,0,0,155155,155525,0,0,
69,4,0,31,156025,156467,0,2,156656,157156,156467,156656,0,1,0,0,0,0,
69,0,0,31,157156,157220,0,0,0,0,157220,157520,0,0,157520,157846,0,0,
70,3,1,32,157846,157946,0,0,0,0,157946,158246,0,0,0,0,158246,158309,
71,4,1,32,158809,159030,0,1,159314,159814,159030,159314,0,1,0,0,0,0,
71,3,1,32,159814,160812,0,0,0,0,160812,161112,0,0,0,0,161112,161284,
72,0,1,32,161784,161792,0,0,0,0,161792,162092,0,0,0,0,162092,162178,
73,0,0,33,162178,162277,0,0,0,0,162277,162577,0,0,162577,162636,0,0,
74,0,0,34,162636,162763,0,0,0,0,162763,163063,0,0,163063,164309,0,0,
75,3,1,35,164309,164429,0,0,0,0,164429,164729,0,0,0,0,164729,165354,
76,4,1,35,165854,166456,0,1,166569,167069,166456,166569,0,1,0,0,0,0,
76,4,1,35,167069,167502,0,0,167723,168223,167502,167723,0,1,0,0,0,0,
76,4,1,35,168223,168328,0,0,168503,169003,168328,168503,1,0,0,0,0,0,
